customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,total_score,segment,predicted_clv,value_segment
15270,16,18,2809.6,5,5,5,555,15,Champions,1242.6687849781347,Medium Value
15271,7,24,4709.54,5,5,5,555,15,Champions,3110.0598570992875,Medium-High Value
15272,57,6,1960.48,4,4,4,444,12,Champions,833.2837721003456,Medium Value
15274,4,2,716.57,5,2,3,523,10,Potential Loyalists,7116.221351624897,High Value
15281,59,16,8403.77,4,5,5,455,14,Champions,6229.989327972142,High Value
15288,43,10,2693.1800000000003,4,5,5,455,14,Champions,1232.564213631118,Medium Value
15289,29,5,1403.25,4,4,4,444,12,Champions,610.3840566054998,Low-Medium Value
15290,5,26,7400.65,5,5,5,555,15,Champions,3679.5362721232195,High Value
15291,26,30,3736.84,4,5,5,455,14,Champions,1657.1933253729253,Medium-High Value
15296,51,12,9063.75,4,5,5,455,14,Champions,4089.4507760687306,High Value
15298,2,22,8148.35,5,5,5,555,15,Champions,3597.602467906174,High Value
15301,51,16,6656.64,4,5,5,455,14,Champions,4692.991301627719,High Value
15311,1,205,32099.05,5,5,5,555,15,Champions,14614.429524757563,High Value
15329,39,11,2766.83,4,5,5,455,14,Champions,1171.4439876850715,Medium Value
15351,12,10,3387.17,5,5,5,555,15,Champions,2382.678797866434,Medium-High Value
15356,31,13,3464.95,4,5,5,455,14,Champions,2565.2075733656507,Medium-High Value
15358,5,42,16767.21,5,5,5,555,15,Champions,7550.123097318146,High Value
15365,26,13,4090.93,4,5,5,455,14,Champions,1897.4066245303218,Medium-High Value
15367,57,11,4944.2300000000005,4,5,5,455,14,Champions,2084.7037348923673,Medium-High Value
15370,41,8,2847.35,4,5,5,455,14,Champions,2051.798907703219,Medium-High Value
15373,8,17,2676.04,5,5,5,555,15,Champions,1451.2284692460378,Medium Value
15379,169,8,4807.04,3,5,5,355,13,Loyal Customers,3550.549249940409,High Value
15382,15,12,12681.15,5,5,5,555,15,Champions,5347.413428922601,High Value
15392,5,7,2350.14,5,4,5,545,14,Champions,1578.1177988850943,Medium Value
15394,10,11,5002.400000000001,5,5,5,555,15,Champions,2123.817410537892,Medium-High Value
15411,26,4,1358.88,4,4,4,444,12,Champions,1890.7788062433954,Medium-High Value
15421,59,10,3805.34,4,5,5,455,14,Champions,1581.9339341308482,Medium Value
15426,19,9,2289.95,5,5,4,554,14,Champions,1174.8633463432996,Medium Value
15427,33,3,1483.14,4,3,4,434,11,Potential Loyalists,7257.76330609739,High Value
15434,8,11,2567.06,5,5,5,555,15,Champions,1153.6986228836734,Medium Value
15443,2,14,5175.93,5,5,5,555,15,Champions,2527.775069810858,Medium-High Value
15444,9,2,1418.26,5,2,4,524,11,Potential Loyalists,6139.471606747812,High Value
15452,30,6,1799.1100000000001,4,4,4,444,12,Champions,992.6040408490654,Medium Value
15453,2,7,1388.37,5,4,4,544,13,Champions,2148.753356864121,Medium-High Value
15465,20,31,3603.8,4,5,5,455,14,Champions,1615.3344563498174,Medium Value
15482,16,15,1918.21,5,5,4,554,14,Champions,821.3435604504929,Medium Value
15484,1,6,4001.81,5,4,5,545,14,Champions,1536.1760431161508,Medium Value
15485,30,6,3114.31,4,4,5,445,13,Champions,1189.002724777745,Medium Value
15489,23,8,2348.21,4,5,5,455,14,Champions,1002.5559879953727,Medium Value
15491,95,6,2787.94,3,4,5,345,12,Loyal Customers,3338.136243768802,High Value
15493,33,9,4314.9800000000005,4,5,5,455,14,Champions,1980.2419652002739,Medium-High Value
15494,21,5,3526.85,4,4,5,445,13,Champions,1308.6253841986572,Medium Value
15497,18,8,1974.81,5,5,4,554,14,Champions,839.4953785137695,Medium Value
15498,3,42,16841.94,5,5,5,555,15,Champions,7688.811752725533,High Value
15500,8,4,1131.56,5,4,4,544,13,Champions,3581.9424747833255,High Value
15502,16,13,7329.56,5,5,5,555,15,Champions,4123.592839872181,High Value
15505,53,4,1205.0,4,4,4,444,12,Champions,1981.5148571418968,Medium-High Value
15506,23,6,2040.03,4,4,4,444,12,Champions,1203.3907598654534,Medium Value
15513,33,30,8878.01,4,5,5,455,14,Champions,4175.443833502547,High Value
15514,12,18,4734.15,5,5,5,555,15,Champions,2056.8002392339995,Medium-High Value
15521,40,15,5434.85,4,5,5,455,14,Champions,2436.3448344089657,Medium-High Value
15525,2,4,1295.7,5,4,4,544,13,Champions,858.9583438582874,Medium Value
15527,19,23,4672.93,5,5,5,555,15,Champions,2087.447522857211,Medium-High Value
15529,23,12,5111.95,4,5,5,455,14,Champions,4026.0135254222478,High Value
15530,22,5,1813.72,4,4,4,444,12,Champions,956.8855835254006,Medium Value
15531,8,2,2007.44,5,2,4,524,11,Potential Loyalists,11686.49623622689,High Value
15532,25,10,3771.9,4,5,5,455,14,Champions,2091.663725365676,Medium-High Value
15544,9,20,8162.43,5,5,5,555,15,Champions,3856.053442745231,High Value
15547,7,26,9821.99,5,5,5,555,15,Champions,4356.370523084463,High Value
15550,4,12,1867.5,5,5,4,554,14,Champions,786.4198265274083,Medium Value
15551,37,7,1710.08,4,4,4,444,12,Champions,901.5027112813394,Medium Value
15555,12,36,11444.35,5,5,5,555,15,Champions,5125.337205466784,High Value
15561,12,8,1556.99,5,5,4,554,14,Champions,693.8252348873635,Medium Value
15563,22,7,2867.0,4,4,5,445,13,Champions,1220.2301010433778,Medium Value
15570,7,25,9231.24,5,5,5,555,15,Champions,4826.244605868244,High Value
15571,12,14,3561.08,5,5,5,555,15,Champions,1523.2206395262028,Medium Value
15572,5,10,3804.02,5,5,5,555,15,Champions,1917.0689467470897,Medium-High Value
15573,32,5,1207.18,4,4,4,444,12,Champions,447.9199260804784,Low-Medium Value
15584,24,6,1277.5,4,4,4,444,12,Champions,536.5060250886796,Low-Medium Value
15594,16,5,1771.78,5,4,4,544,13,Champions,2045.2842221508306,Medium-High Value
15601,11,30,14357.1,5,5,5,555,15,Champions,6358.368943069769,High Value
15602,8,16,2523.71,5,5,5,555,15,Champions,1083.959311971977,Medium Value
15605,36,9,1936.8,4,5,4,454,13,Champions,838.8199730887939,Medium Value
15608,28,5,1678.7,4,4,4,444,12,Champions,1092.6591935270546,Medium Value
15611,10,24,2016.49,5,5,4,554,14,Champions,956.7490414473268,Medium Value
15615,10,45,16787.45,5,5,5,555,15,Champions,7530.378817589658,High Value
15620,57,4,1942.36,4,4,4,444,12,Champions,1202.6449299057365,Medium Value
15621,4,2,123.05000000000001,5,2,1,521,8,Potential Loyalists,6924.68641556142,High Value
15622,43,17,7785.01,4,5,5,455,14,Champions,3835.6614251973774,High Value
15628,5,17,5586.26,5,5,5,555,15,Champions,2448.634382294001,Medium-High Value
15632,16,8,2733.61,5,5,5,555,15,Champions,2947.5676960681517,Medium-High Value
15640,4,29,14374.06,5,5,5,555,15,Champions,6472.479209523425,High Value
15651,37,5,1037.14,4,4,4,444,12,Champions,470.8473701183134,Low-Medium Value
15660,25,15,2812.9900000000002,4,5,5,455,14,Champions,1321.1501798805527,Medium Value
15664,51,4,1254.03,4,4,4,444,12,Champions,489.3214300333798,Low-Medium Value
15671,19,7,1314.93,5,4,4,544,13,Champions,1409.4894306865854,Medium Value
15680,9,10,4342.58,5,5,5,555,15,Champions,1790.5753148435983,Medium-High Value
15681,25,14,2168.62,4,5,4,454,13,Champions,1207.7029412730035,Medium Value
15687,9,9,2993.1,5,5,5,555,15,Champions,2730.5023210445265,Medium-High Value
15694,8,22,2616.51,5,5,5,555,15,Champions,1153.6428515665204,Medium Value
15696,33,13,3839.9700000000003,4,5,5,455,14,Champions,1752.3254358045324,Medium-High Value
15701,2,4,1542.14,5,4,4,544,13,Champions,3550.2760585144615,High Value
15708,41,9,4313.32,4,5,5,455,14,Champions,3046.0706364191824,Medium-High Value
15712,9,11,3140.05,5,5,5,555,15,Champions,1306.0423510944354,Medium Value
15719,33,31,10159.56,4,5,5,455,14,Champions,4498.294055724449,High Value
15722,36,10,3480.64,4,5,5,455,14,Champions,1655.2763179144877,Medium-High Value
15727,17,14,8085.61,5,5,5,555,15,Champions,3706.3100583175656,High Value
15737,15,8,1205.1200000000001,5,5,4,554,14,Champions,1471.2711687074473,Medium Value
15738,19,41,10456.57,5,5,5,555,15,Champions,4731.553422282841,High Value
15745,19,4,1094.5900000000001,5,4,4,544,13,Champions,1179.5452900565306,Medium Value
15747,13,9,2214.61,5,5,4,554,14,Champions,963.3084878668136,Medium Value
15750,3,18,6797.191,5,5,5,555,15,Champions,2941.08885621943,Medium-High Value
15752,40,9,4207.54,4,5,5,455,14,Champions,2763.3078729561207,Medium-High Value
15754,51,9,2389.46,4,5,5,455,14,Champions,1096.5772648233472,Medium Value
15755,10,17,5993.12,5,5,5,555,15,Champions,2591.2328415996235,Medium-High Value
15768,116,34,14191.75,3,5,5,355,13,Loyal Customers,6319.211687858945,High Value
15782,10,4,1308.08,5,4,4,544,13,Champions,772.1612801494288,Medium Value
15785,33,16,3646.57,4,5,5,455,14,Champions,1596.5674739037156,Medium Value
15786,46,5,8354.92,4,4,5,445,13,Champions,4210.534562004457,High Value
15787,26,3,948.05,4,3,3,433,10,Potential Loyalists,3556.7920662457013,High Value
15791,44,5,3328.7400000000002,4,4,5,445,13,Champions,1402.7541936631726,Medium Value
15796,1,17,4992.2300000000005,5,5,5,555,15,Champions,2571.285060484127,Medium-High Value
15803,51,4,1167.74,4,4,4,444,12,Champions,438.1001389628981,Low-Medium Value
15804,1,13,3956.39,5,5,5,555,15,Champions,6227.898736408372,High Value
15805,23,29,9294.03,4,5,5,455,14,Champions,4162.003754279458,High Value
15807,50,5,1817.52,4,4,4,444,12,Champions,738.2735065121608,Medium Value
15808,306,21,14792.5,2,5,5,255,12,Need Attention,6454.380055302245,High Value
15811,22,7,3796.92,4,4,5,445,13,Champions,2839.5102166527086,Medium-High Value
15814,17,6,1969.16,5,4,4,544,13,Champions,920.3923736580979,Medium Value
15819,49,10,3934.79,4,5,5,455,14,Champions,1894.9792232664026,Medium-High Value
15822,3,6,1642.46,5,4,4,544,13,Champions,631.3529558435645,Low-Medium Value
15826,56,4,2430.34,4,4,5,445,13,Champions,1085.4628963058985,Medium Value
15845,18,11,4135.56,5,5,5,555,15,Champions,1864.0788224366884,Medium-High Value
15850,19,6,1058.72,5,4,4,544,13,Champions,410.8957111285397,Low-Medium Value
15854,4,19,2586.46,5,5,5,555,15,Champions,1134.924276104057,Medium Value
15856,4,51,14789.69,5,5,5,555,15,Champions,6661.028681825568,High Value
15858,16,13,3858.37,5,5,5,555,15,Champions,1649.6202572219902,Medium-High Value
15860,41,17,2505.21,4,5,5,455,14,Champions,1086.12789229815,Medium Value
15861,12,11,4150.54,5,5,5,555,15,Champions,1876.341515201375,Medium-High Value
15862,8,13,2928.29,5,5,5,555,15,Champions,1264.1090020604,Medium Value
15865,41,5,2030.42,4,4,4,444,12,Champions,781.2832274773561,Medium Value
15867,5,31,8755.55,5,5,5,555,15,Champions,3951.6108632895885,High Value
15877,2,2,493.28,5,2,2,522,9,Potential Loyalists,4898.739367165145,High Value
15898,1,25,5149.06,5,5,5,555,15,Champions,2295.8024668636563,Medium-High Value
15906,20,10,2555.64,4,5,5,455,14,Champions,1725.8355716601757,Medium-High Value
15910,1,15,2681.8,5,5,5,555,15,Champions,1230.2012656695058,Medium Value
15916,16,13,3274.17,5,5,5,555,15,Champions,1401.7723292571116,Medium Value
15932,4,8,1814.63,5,5,4,554,14,Champions,1861.5443834630978,Medium-High Value
15950,32,10,6281.56,4,5,5,455,14,Champions,2798.9516132950694,Medium-High Value
15953,15,17,2258.95,5,5,4,554,14,Champions,976.6975177422562,Medium Value
15955,24,22,7961.9400000000005,4,5,5,455,14,Champions,3929.814734074818,High Value
15965,17,13,2750.39,5,5,5,555,15,Champions,1164.7268929376107,Medium Value
15967,23,12,2962.1,4,5,5,455,14,Champions,1243.9800367242099,Medium Value
15974,39,7,3098.9500000000003,4,4,5,445,13,Champions,3114.1894943263574,Medium-High Value
15977,17,2,1054.73,5,2,4,524,11,Potential Loyalists,4685.94784089807,High Value
15981,25,13,4594.47,4,5,5,455,14,Champions,2313.4089334977425,Medium-High Value
15983,22,8,3550.12,4,5,5,455,14,Champions,1432.8797616863258,Medium Value
15984,3,29,6770.16,5,5,5,555,15,Champions,2994.7544686578785,Medium-High Value
15990,44,7,2010.05,4,4,4,444,12,Champions,896.3654689861327,Medium Value
15993,9,7,2797.57,5,4,5,545,14,Champions,18829.35573338655,High Value
15998,37,16,8308.34,4,5,5,455,14,Champions,3563.6817978678087,High Value
16003,30,10,3393.03,4,5,5,455,14,Champions,1402.8544476682368,Medium Value
16005,12,10,2436.22,5,5,5,555,15,Champions,1648.8548123523913,Medium-High Value
16007,48,7,3075.14,4,4,5,445,13,Champions,1642.058252379039,Medium Value
16008,24,15,5282.37,4,5,5,455,14,Champions,2642.377048604934,Medium-High Value
16011,8,29,5730.46,5,5,5,555,15,Champions,2531.4123846982516,Medium-High Value
16012,35,5,2762.79,4,4,5,445,13,Champions,1410.7560904182353,Medium Value
16013,8,13,1749.05,5,5,4,554,14,Champions,745.74866587387,Medium Value
16014,38,5,1130.27,4,4,4,444,12,Champions,450.9758256764127,Low-Medium Value
16016,3,11,2533.94,5,5,5,555,15,Champions,1939.6751992628645,Medium-High Value
16017,47,5,1553.83,4,4,4,444,12,Champions,597.046157517768,Low-Medium Value
16019,47,26,5451.11,4,5,5,455,14,Champions,2444.459149217228,Medium-High Value
16033,6,27,10547.73,5,5,5,555,15,Champions,7085.866566355256,High Value
16042,22,8,2265.12,4,5,4,454,13,Champions,1477.3071821786136,Medium Value
16043,38,8,1785.79,4,5,4,454,13,Champions,1096.890074919066,Medium Value
16049,40,6,1899.68,4,4,4,444,12,Champions,1037.914833729577,Medium Value
16053,33,6,3349.2400000000002,4,4,5,445,13,Champions,1544.9162162825276,Medium Value
16057,16,10,3854.85,5,5,5,555,15,Champions,1673.4845082341144,Medium-High Value
16062,10,8,2403.55,5,5,5,555,15,Champions,1327.3246978721352,Medium Value
16066,17,5,1206.99,5,4,4,544,13,Champions,2650.686040921213,Medium-High Value
16071,45,4,1076.8,4,4,4,444,12,Champions,416.95415447643063,Low-Medium Value
16076,3,10,2234.73,5,5,4,554,14,Champions,3264.930772224271,Medium-High Value
16081,56,8,4310.9800000000005,4,5,5,455,14,Champions,1889.7045467720666,Medium-High Value
16085,23,12,2343.53,4,5,5,455,14,Champions,1055.8323465276194,Medium Value
16086,59,10,2765.39,4,5,5,455,14,Champions,1141.802071669553,Medium Value
16094,12,11,3532.36,5,5,5,555,15,Champions,1804.1288215506659,Medium-High Value
16099,50,7,1573.2,4,4,4,444,12,Champions,704.8137590958611,Medium Value
16103,7,22,4210.57,5,5,5,555,15,Champions,1938.6937455353252,Medium-High Value
16110,45,4,1819.27,4,4,4,444,12,Champions,884.2813011356885,Medium Value
16115,10,12,2575.14,5,5,5,555,15,Champions,1388.5775359571485,Medium Value
16119,8,8,1197.6100000000001,5,5,4,554,14,Champions,489.3897994353709,Low-Medium Value
16120,59,5,1407.07,4,4,4,444,12,Champions,902.8037165196781,Medium Value
16121,57,5,1477.09,4,4,4,444,12,Champions,706.1845968980989,Medium Value
16126,29,15,9792.34,4,5,5,455,14,Champions,4192.9066164506385,High Value
16128,18,10,3396.77,5,5,5,555,15,Champions,2064.469113518853,Medium-High Value
16131,52,10,4083.7,4,5,5,455,14,Champions,1683.8313659683422,Medium-High Value
16133,4,51,8129.37,5,5,5,555,15,Champions,4354.496914173888,High Value
16134,22,5,1985.18,4,4,4,444,12,Champions,993.0379866138766,Medium Value
16139,19,5,1111.15,5,4,4,544,13,Champions,408.36177419305955,Low-Medium Value
16143,3,12,4065.03,5,5,5,555,15,Champions,1725.9070761400258,Medium-High Value
16145,9,19,6535.14,5,5,5,555,15,Champions,3585.708565499405,High Value
16150,43,10,4069.19,4,5,5,455,14,Champions,1715.0822677071856,Medium-High Value
16153,50,11,4266.37,4,5,5,455,14,Champions,2330.232524128953,Medium-High Value
16156,9,19,5161.53,5,5,5,555,15,Champions,2243.3099840622262,Medium-High Value
16161,2,43,12831.8,5,5,5,555,15,Champions,6325.75026720088,High Value
16164,17,3,718.44,5,3,3,533,11,Potential Loyalists,3850.522790500142,High Value
16168,11,60,5890.79,5,5,5,555,15,Champions,2657.4569103068497,Medium-High Value
16169,8,4,1610.57,5,4,4,544,13,Champions,5438.1270379410425,High Value
16170,51,20,6869.0,4,5,5,455,14,Champions,3348.5822556427493,High Value
16173,16,6,1418.32,5,4,4,544,13,Champions,4114.252959328021,High Value
16177,50,8,2247.31,4,5,4,454,13,Champions,1027.7991704637611,Medium Value
16180,100,13,5721.7300000000005,3,5,5,355,13,Loyal Customers,3345.860181216631,High Value
16186,23,26,8881.31,4,5,5,455,14,Champions,3955.3589789503717,High Value
16187,32,15,6543.24,4,5,5,455,14,Champions,7286.398754674558,High Value
16188,45,5,1087.66,4,4,4,444,12,Champions,720.0998567535466,Medium Value
16190,40,8,2468.1,4,5,5,455,14,Champions,1005.7789499283722,Medium Value
16191,3,16,2892.54,5,5,5,555,15,Champions,1257.7346160558857,Medium Value
16200,4,12,5562.33,5,5,5,555,15,Champions,2339.1610255229803,Medium-High Value
16201,3,5,2112.12,5,4,4,544,13,Champions,1374.7705580701509,Medium Value
16203,59,6,1114.54,4,4,4,444,12,Champions,623.4708771022644,Low-Medium Value
16205,31,7,1544.29,4,4,4,444,12,Champions,824.6174608526527,Medium Value
16206,55,13,2531.52,4,5,5,455,14,Champions,1155.229568785144,Medium Value
16208,45,10,3295.2000000000003,4,5,5,455,14,Champions,1535.841633200793,Medium Value
16210,2,28,3810.4300000000003,5,5,5,555,15,Champions,1685.666475854277,Medium-High Value
16212,19,4,1293.71,5,4,4,544,13,Champions,489.7132156352624,Low-Medium Value
16218,30,11,2961.07,4,5,5,455,14,Champions,1623.0717007018409,Medium Value
16221,37,9,2235.5099999999998,4,5,4,454,13,Champions,1383.413786542935,Medium Value
16224,57,5,1616.54,4,4,4,444,12,Champions,1131.2507526831198,Medium Value
16225,45,15,2867.41,4,5,5,455,14,Champions,1348.719115747534,Medium Value
16232,44,7,2399.77,4,4,5,445,13,Champions,1265.086523116825,Medium Value
16235,41,9,2053.71,4,5,4,454,13,Champions,1311.4703635784465,Medium Value
16240,24,2,2050.34,4,2,4,424,10,Potential Loyalists,4554.618857957463,High Value
16241,10,16,4329.31,5,5,5,555,15,Champions,3350.706564108999,High Value
16242,8,14,7474.400000000001,5,5,5,555,15,Champions,3702.181326613324,High Value
16249,53,5,1349.07,4,4,4,444,12,Champions,1531.1483059314867,Medium Value
16255,17,15,4906.8,5,5,5,555,15,Champions,2260.7304036740393,Medium-High Value
16258,45,14,6919.150000000001,4,5,5,455,14,Champions,3400.2991521784443,High Value
16261,17,6,1059.45,5,4,4,544,13,Champions,675.9745934967854,Low-Medium Value
16265,9,12,6278.32,5,5,5,555,15,Champions,4786.285455890445,High Value
16271,3,10,3463.02,5,5,5,555,15,Champions,1639.2010538786951,Medium Value
16279,21,9,5536.33,4,5,5,455,14,Champions,2792.6867481804893,Medium-High Value
16283,6,8,4403.82,5,5,5,555,15,Champions,2007.8550171005068,Medium-High Value
16293,22,15,4574.55,4,5,5,455,14,Champions,1980.2659483203508,Medium-High Value
16295,10,4,1328.55,5,4,4,544,13,Champions,5256.890570178986,High Value
16303,26,7,7116.52,4,4,5,445,13,Champions,3269.2646506776678,High Value
16325,47,12,3000.5,4,5,5,455,14,Champions,1265.2570148198124,Medium Value
16326,6,24,4590.39,5,5,5,555,15,Champions,2187.591102578626,Medium-High Value
16327,14,16,10542.78,5,5,5,555,15,Champions,4609.540103475219,High Value
16332,28,11,2010.41,4,5,4,454,13,Champions,1049.5046522944453,Medium Value
16341,25,7,3025.81,4,4,5,445,13,Champions,1437.9616876866094,Medium Value
16347,11,11,3218.95,5,5,5,555,15,Champions,1551.1430697847875,Medium Value
16348,32,8,1798.22,4,5,4,454,13,Champions,1238.4067998303037,Medium Value
16350,21,9,2253.89,4,5,4,454,13,Champions,1584.2439698180967,Medium Value
16353,18,21,3422.96,5,5,5,555,15,Champions,1505.7916743654073,Medium Value
16358,1,5,2848.85,5,4,5,545,14,Champions,1953.1387285484277,Medium-High Value
16359,7,14,1738.79,5,5,4,554,14,Champions,824.765971736215,Medium Value
16360,5,6,3512.53,5,4,5,545,14,Champions,11360.286574120395,High Value
16365,18,14,1307.33,5,5,4,554,14,Champions,563.0395574009182,Low-Medium Value
16366,19,4,1548.13,5,4,4,544,13,Champions,542.2507185381462,Low-Medium Value
16369,18,7,2664.81,5,4,5,545,14,Champions,1264.326871283603,Medium Value
16372,33,5,1328.61,4,4,4,444,12,Champions,592.222118100848,Low-Medium Value
16376,9,2,879.91,5,2,3,523,10,Potential Loyalists,9284.489268462994,High Value
16379,4,4,2157.4,5,4,4,544,13,Champions,7004.33773306608,High Value
16393,2,23,5486.96,5,5,5,555,15,Champions,2401.2646123472023,Medium-High Value
16394,57,5,1383.98,4,4,4,444,12,Champions,1293.575262706153,Medium Value
16401,1,22,4727.65,5,5,5,555,15,Champions,2750.438318102835,Medium-High Value
16407,13,14,2746.65,5,5,5,555,15,Champions,1998.0718978444083,Medium-High Value
16409,36,12,5709.04,4,5,5,455,14,Champions,2437.2846982463784,Medium-High Value
16416,27,9,2853.48,4,5,5,455,14,Champions,1309.5265430800785,Medium Value
16418,45,5,1101.94,4,4,4,444,12,Champions,705.3509045193358,Medium Value
16422,17,87,11925.64,5,5,5,555,15,Champions,5719.017133569315,High Value
16426,2,10,1826.89,5,5,4,554,14,Champions,2018.7937785797355,Medium-High Value
16434,29,12,2633.26,4,5,5,455,14,Champions,1181.2065158917012,Medium Value
16440,8,6,3652.97,5,4,5,545,14,Champions,2084.911782876022,Medium-High Value
16444,46,17,3656.58,4,5,5,455,14,Champions,1862.2213207237298,Medium-High Value
16458,3,30,5715.34,5,5,5,555,15,Champions,3325.2606775969057,High Value
16463,21,4,1422.4,4,4,4,444,12,Champions,1774.4211796128184,Medium-High Value
16466,34,15,3205.09,4,5,5,455,14,Champions,1575.7550940183216,Medium Value
16470,52,11,2458.6,4,5,5,455,14,Champions,1036.6533520095898,Medium Value
16474,7,7,1871.5,5,4,4,544,13,Champions,3761.406694933301,High Value
16479,10,2,300.83,5,2,2,522,9,Potential Loyalists,5643.108260580635,High Value
16496,9,6,2262.77,5,4,4,544,13,Champions,1253.3293137144103,Medium Value
16497,50,23,6229.9800000000005,4,5,5,455,14,Champions,2737.5616083082787,Medium-High Value
16511,22,6,1819.02,4,4,4,444,12,Champions,789.8615364898925,Medium Value
16513,5,3,709.59,5,3,3,533,11,Potential Loyalists,3803.0906782904567,High Value
16515,52,10,2783.8,4,5,5,455,14,Champions,1566.5942335343257,Medium Value
16523,2,28,10902.43,5,5,5,555,15,Champions,5197.303512988228,High Value
16525,2,46,5686.38,5,5,5,555,15,Champions,2552.0106937901483,Medium-High Value
16531,22,11,2298.33,4,5,5,455,14,Champions,1599.7453438239909,Medium Value
16533,19,3,1095.56,5,3,4,534,12,Potential Loyalists,3680.7799035375588,High Value
16539,3,10,2346.81,5,5,5,555,15,Champions,1343.060764349922,Medium Value
16549,10,34,13182.19,5,5,5,555,15,Champions,6967.879697485409,High Value
16550,109,18,8980.51,3,5,5,355,13,Loyal Customers,3885.7930995564425,High Value
16554,42,8,2841.7200000000003,4,5,5,455,14,Champions,1159.6328624257005,Medium Value
16555,35,6,1679.28,4,4,4,444,12,Champions,937.5211557377613,Medium Value
16558,1,38,12744.91,5,5,5,555,15,Champions,5700.819687836513,High Value
16560,27,8,3048.38,4,5,5,455,14,Champions,1232.053376267173,Medium Value
16570,15,20,5409.49,5,5,5,555,15,Champions,2803.231870271649,Medium-High Value
16571,27,10,4173.14,4,5,5,455,14,Champions,2009.7676358285846,Medium-High Value
16592,4,28,7644.11,5,5,5,555,15,Champions,3456.7654124667297,High Value
16600,4,13,2153.41,5,5,4,554,14,Champions,932.1844762375591,Medium Value
16607,18,24,4859.07,5,5,5,555,15,Champions,2674.0047063753277,Medium-High Value
16609,15,7,5493.46,5,4,5,545,14,Champions,6309.114071172334,High Value
16612,33,9,3110.4300000000003,4,5,5,455,14,Champions,1270.1362585342695,Medium Value
16618,31,5,2173.65,4,4,4,444,12,Champions,1823.44838386881,Medium-High Value
16620,4,6,1758.93,5,4,4,544,13,Champions,671.536411819414,Low-Medium Value
16626,1,16,3214.93,5,5,5,555,15,Champions,3825.8761277780723,High Value
16628,30,7,2114.1,4,4,4,444,12,Champions,954.5319080911287,Medium Value
16633,17,6,2883.1,5,4,5,545,14,Champions,3481.7074961162593,High Value
16637,32,4,1082.57,4,4,4,444,12,Champions,1218.4409220470257,Medium Value
16638,23,15,2229.27,4,5,4,454,13,Champions,1472.8238651170282,Medium Value
16639,31,4,1487.88,4,4,4,444,12,Champions,923.5039340761937,Medium Value
16652,59,11,4120.7300000000005,4,5,5,455,14,Champions,2001.4011247401756,Medium-High Value
16655,18,13,5905.44,5,5,5,555,15,Champions,2722.7840802691653,Medium-High Value
16656,22,29,2652.61,4,5,5,455,14,Champions,1178.1677199957558,Medium Value
16669,24,3,1374.87,4,3,4,434,11,Potential Loyalists,4019.290484667485,High Value
16670,17,20,7953.650000000001,5,5,5,555,15,Champions,3504.5192142705487,High Value
16672,2,15,2581.38,5,5,5,555,15,Champions,3058.2770408951324,Medium-High Value
16676,34,6,2282.0,4,4,4,444,12,Champions,1539.8133569839285,Medium Value
16678,3,12,2954.89,5,5,5,555,15,Champions,3243.1974701407353,Medium-High Value
16684,4,14,5444.51,5,5,5,555,15,Champions,2618.160486800296,Medium-High Value
16686,47,16,5070.92,4,5,5,455,14,Champions,2192.889246740882,Medium-High Value
16688,1,4,1260.8600000000001,5,4,4,544,13,Champions,5321.653868706688,High Value
16700,9,25,8928.710000000001,5,5,5,555,15,Champions,3927.0117995961696,High Value
16701,9,24,5022.65,5,5,5,555,15,Champions,2205.219202952076,Medium-High Value
16705,1,37,12353.511,5,5,5,555,15,Champions,5567.156091072858,High Value
16710,19,22,6349.09,5,5,5,555,15,Champions,2787.929458555841,Medium-High Value
16712,18,12,4017.39,5,5,5,555,15,Champions,3108.6024537701664,Medium-High Value
16713,19,32,11522.07,5,5,5,555,15,Champions,5205.631265951707,High Value
16717,24,14,6620.83,4,5,5,455,14,Champions,2839.750077156614,Medium-High Value
16719,15,14,3811.3,5,5,5,555,15,Champions,1645.9687074114395,Medium Value
16722,17,21,6844.64,5,5,5,555,15,Champions,2994.6337600820934,Medium-High Value
16726,26,7,2007.05,4,4,4,444,12,Champions,1416.7632696056862,Medium Value
16728,46,4,1054.67,4,4,4,444,12,Champions,1015.5278805193949,Medium Value
16729,38,21,7172.32,4,5,5,455,14,Champions,9610.121102931344,High Value
16732,32,4,3918.94,4,4,5,445,13,Champions,1359.4923281693175,Medium Value
16743,29,14,4253.26,4,5,5,455,14,Champions,2241.248573565494,Medium-High Value
16744,11,7,1304.76,5,4,4,544,13,Champions,2195.458039181632,Medium-High Value
16745,87,17,5073.6,3,5,5,355,13,Loyal Customers,5184.377778200564,High Value
16746,5,41,12480.08,5,5,5,555,15,Champions,5601.020825757402,High Value
16748,18,14,3637.33,5,5,5,555,15,Champions,1564.3727287071958,Medium Value
16759,8,3,789.79,5,3,3,533,11,Potential Loyalists,5926.098425188951,High Value
16764,4,13,2799.25,5,5,5,555,15,Champions,6144.138256963525,High Value
16767,31,14,5662.4400000000005,4,5,5,455,14,Champions,3014.209113108628,Medium-High Value
16768,48,9,1469.32,4,5,4,454,13,Champions,602.4521105042053,Low-Medium Value
16770,58,9,1932.13,4,5,4,454,13,Champions,1226.0055159320007,Medium Value
16771,33,9,3859.44,4,5,5,455,14,Champions,1586.787075954905,Medium Value
