customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,total_score,segment,predicted_clv,value_segment
15125,113,16,4021.44,3,5,5,355,13,Loyal Customers,2063.1815680446225,Medium-High Value
15126,537,2,449.49,1,2,2,122,5,About to Sleep,110.62051254132521,Low Value
15127,66,2,711.5,3,2,3,323,8,Promising,231.44472897064495,Low Value
15128,60,5,1783.68,3,4,4,344,11,Loyal Customers,1123.1024664562276,Medium Value
15129,50,22,4294.1,4,5,5,455,14,Champions,2272.5906667189824,Medium-High Value
15132,18,5,806.8100000000001,5,4,3,543,12,Loyal Customers,831.8206769205009,Medium Value
15133,128,5,801.0,3,4,3,343,10,Loyal Customers,416.0915564428241,Low-Medium Value
15134,15,10,1596.29,5,5,4,554,14,Champions,1149.5069330426945,Medium Value
15135,239,2,305.68,2,2,2,222,6,Need Attention,92.9851914079671,Low Value
15136,3,4,1286.7,5,3,4,534,12,Potential Loyalists,3429.9256227945807,High Value
15137,521,2,759.5,1,2,3,123,6,About to Sleep,188.84163492882718,Low Value
15139,240,2,178.96,2,2,1,221,5,Need Attention,89.92002967208971,Low Value
15140,52,8,2418.45,4,5,5,455,14,Champions,1620.228697366006,Medium Value
15141,458,7,1388.47,1,4,4,144,9,About to Sleep,648.1384183248058,Low-Medium Value
15142,46,6,2619.92,4,4,5,445,13,Champions,1474.370128716593,Medium Value
15143,226,2,563.63,2,2,3,223,7,Need Attention,220.7783984819075,Low Value
15144,8,26,6923.05,5,5,5,555,15,Champions,3095.9736213766605,Medium-High Value
15145,4,4,1126.73,5,3,4,534,12,Potential Loyalists,1155.191305417956,Medium Value
15146,165,2,1245.56,3,2,4,324,9,Promising,725.114187821044,Medium Value
15149,134,5,1267.1100000000001,3,4,4,344,11,Loyal Customers,527.386917131357,Low-Medium Value
15150,17,13,9001.08,5,5,5,555,15,Champions,5166.571325713542,High Value
15151,423,2,1222.01,1,2,4,124,7,About to Sleep,405.3187786848611,Low-Medium Value
15152,10,14,5263.83,5,5,5,555,15,Champions,2357.7017998294405,Medium-High Value
15154,75,3,1388.41,3,3,4,334,10,Promising,655.205958698566,Low-Medium Value
15156,1,3,961.49,5,3,3,533,11,Potential Loyalists,6558.572387867114,High Value
15157,4,5,2479.11,5,4,5,545,14,Champions,919.8651136908951,Medium Value
15158,45,2,183.98000000000002,4,2,1,421,7,Potential Loyalists,77.65159325893885,Low Value
15159,2,34,16121.82,5,5,5,555,15,Champions,12258.619474712588,High Value
15160,357,4,483.07,2,3,2,232,7,Need Attention,291.26733616694037,Low-Medium Value
15163,18,2,235.17000000000002,5,2,2,522,9,Potential Loyalists,207.86831697167915,Low Value
15164,69,9,2068.92,3,5,4,354,12,Loyal Customers,901.2425693833313,Medium Value
15167,321,5,1580.47,2,4,4,244,10,Need Attention,635.2968676613662,Low-Medium Value
15169,382,2,569.22,2,2,3,223,7,Need Attention,132.36808263340748,Low Value
15172,9,5,1624.05,5,4,4,544,13,Champions,1858.8618885572253,Medium-High Value
15173,381,7,1392.72,2,4,4,244,10,Need Attention,653.2833687883475,Low-Medium Value
15174,323,2,481.46,2,2,2,222,6,Need Attention,198.2513268433138,Low Value
15179,18,11,6283.08,5,5,5,555,15,Champions,2620.425599262666,Medium-High Value
15180,367,3,904.4300000000001,2,3,3,233,8,Need Attention,346.23910610012604,Low-Medium Value
15181,66,3,346.68,3,3,2,332,8,Promising,290.1048519336544,Low-Medium Value
15182,154,11,2399.712,3,5,5,355,13,Loyal Customers,1122.8774033003363,Medium Value
15183,548,3,544.53,1,3,3,133,7,About to Sleep,209.8879224875543,Low Value
15184,29,4,689.95,4,3,3,433,10,Potential Loyalists,241.66309241174446,Low Value
15186,14,5,1403.2,5,4,4,544,13,Champions,544.590507268746,Low-Medium Value
15187,2,12,1756.58,5,5,4,554,14,Champions,2576.716633555805,Medium-High Value
15189,4,38,3514.54,5,5,5,555,15,Champions,2274.535131675474,Medium-High Value
15191,463,3,588.05,1,3,3,133,7,About to Sleep,192.39966012449526,Low Value
15192,120,5,1911.79,3,4,4,344,11,Loyal Customers,760.5541524488901,Medium Value
15194,3,28,10211.84,5,5,5,555,15,Champions,4517.536431528131,High Value
15196,433,2,316.25,1,2,2,122,5,About to Sleep,73.5416994006098,Low Value
15197,11,6,1050.47,5,4,4,544,13,Champions,406.572257000392,Low-Medium Value
15198,92,5,479.55,3,4,2,342,9,Loyal Customers,188.00716641194384,Low Value
15199,59,9,1112.5,4,5,4,454,13,Champions,580.6967508058738,Low-Medium Value
15201,87,7,1722.95,3,4,4,344,11,Loyal Customers,817.4586491637618,Medium Value
15203,26,15,4400.18,4,5,5,455,14,Champions,1899.5647538681824,Medium-High Value
15205,85,2,565.64,3,2,3,323,8,Promising,757.8954788216482,Medium Value
15206,10,4,420.3,5,3,2,532,10,Potential Loyalists,387.041650535912,Low-Medium Value
15207,416,3,482.32,1,3,2,132,6,About to Sleep,198.8479475095644,Low Value
15208,1,6,904.52,5,4,3,543,12,Loyal Customers,601.681009238553,Low-Medium Value
15210,225,3,1082.59,2,3,4,234,9,Need Attention,424.5517185372726,Low-Medium Value
15211,60,2,1277.48,3,2,4,324,9,Promising,592.505619676943,Low-Medium Value
15212,241,2,208.28,2,2,1,221,5,Need Attention,93.51891766665075,Low Value
15213,319,2,328.35,2,2,2,222,6,Need Attention,168.492614973496,Low Value
15214,2,8,1661.44,5,5,4,554,14,Champions,2028.3695984941755,Medium-High Value
15215,47,6,2049.98,4,4,4,444,12,Champions,942.5115898322723,Medium Value
15216,88,2,422.49,3,2,2,322,7,Promising,115.41644858671171,Low Value
15218,11,19,6786.87,5,5,5,555,15,Champions,3183.2723979266143,Medium-High Value
15219,176,2,516.45,3,2,3,323,8,Promising,134.55288799030413,Low Value
15220,52,6,1778.96,4,4,4,444,12,Champions,1787.7082698419838,Medium-High Value
15221,366,4,367.55,2,3,2,232,7,Need Attention,146.11944084934646,Low Value
15222,319,11,2487.71,2,5,5,255,12,Need Attention,1057.644250121976,Medium Value
15223,226,5,603.45,2,4,3,243,9,Need Attention,222.0777057670071,Low Value
15224,358,5,708.86,2,4,3,243,9,Need Attention,276.7031520643115,Low Value
15227,37,9,2345.69,4,5,5,455,14,Champions,1112.2031670891276,Medium Value
15228,66,6,4797.29,3,4,5,345,12,Loyal Customers,2705.103738114884,Medium-High Value
15230,239,2,429.6,2,2,2,222,6,Need Attention,302.1988301630624,Low-Medium Value
15232,113,2,612.06,3,2,3,323,8,Promising,738.0838626879645,Medium Value
15235,218,16,2937.81,2,5,5,255,12,Need Attention,2396.8066395892474,Medium-High Value
15237,2,4,1412.32,5,3,4,534,12,Potential Loyalists,1582.5435747363533,Medium Value
15238,29,3,728.39,4,3,3,433,10,Potential Loyalists,895.9656700449694,Medium Value
15239,10,2,780.59,5,2,3,523,10,Potential Loyalists,1689.53863942834,Medium-High Value
15240,45,12,4358.22,4,5,5,455,14,Champions,1840.2903861234383,Medium-High Value
15241,67,11,2965.16,3,5,5,355,13,Loyal Customers,1393.8370675738977,Medium Value
15243,74,2,927.28,3,2,3,323,8,Promising,360.7122663460655,Low-Medium Value
15244,65,3,761.38,3,3,3,333,9,Promising,257.7260417071197,Low Value
15245,134,8,2601.7400000000002,3,5,5,355,13,Loyal Customers,1294.0624801833796,Medium Value
15246,238,3,780.4,2,3,3,233,8,Need Attention,316.52116974080747,Low-Medium Value
15247,122,3,203.5,3,3,1,331,7,Need Attention,85.4629949945568,Low Value
15248,411,3,1791.93,2,3,4,234,9,Need Attention,756.7846520473289,Medium Value
15249,32,18,9266.0,4,5,5,455,14,Champions,4750.595696083189,High Value
15251,41,17,3233.94,4,5,5,455,14,Champions,1557.1441815872038,Medium Value
15252,36,5,1882.31,4,4,4,444,12,Champions,832.1654289668683,Medium Value
15253,16,8,2055.09,5,5,4,554,14,Champions,1036.122313277846,Medium Value
15254,127,3,1009.35,3,3,3,333,9,Promising,405.72544456648967,Low-Medium Value
15255,67,8,3244.82,3,5,5,355,13,Loyal Customers,1302.5385703766312,Medium Value
15256,149,2,170.4,3,2,1,321,6,Need Attention,51.279818221438006,Low Value
15257,283,2,230.89999999999998,2,2,1,221,5,Need Attention,94.38731435693465,Low Value
15258,169,2,623.16,3,2,3,323,8,Promising,487.06347766504734,Low-Medium Value
15259,513,4,887.38,1,3,3,133,7,About to Sleep,329.500644559337,Low-Medium Value
15260,100,25,7694.2300000000005,3,5,5,355,13,Loyal Customers,3402.5315917676917,High Value
15261,135,4,1437.2,3,3,4,334,10,Promising,838.6070052075405,Medium Value
15262,324,3,418.82,2,3,2,232,7,Need Attention,193.58733254393567,Low Value
15264,64,2,848.4,3,2,3,323,8,Promising,270.7601435303694,Low Value
15265,151,4,3281.89,3,3,5,335,11,Promising,1127.6843143998992,Medium Value
15266,338,5,694.21,2,4,3,243,9,Need Attention,267.5054151053158,Low Value
15267,22,2,120.0,4,2,1,421,7,Potential Loyalists,482.3604631493413,Low-Medium Value
15268,479,2,386.2,1,2,2,122,5,About to Sleep,107.7696922378454,Low Value
15269,380,2,816.5600000000001,2,2,3,223,7,Need Attention,354.38738027308267,Low-Medium Value
15270,16,18,2809.6,5,5,5,555,15,Champions,1242.6687849781347,Medium Value
15271,7,24,4709.54,5,5,5,555,15,Champions,3110.0598570992875,Medium-High Value
15272,57,6,1960.48,4,4,4,444,12,Champions,833.2837721003456,Medium Value
15274,4,2,716.57,5,2,3,523,10,Potential Loyalists,7116.221351624897,High Value
15276,66,4,649.53,3,3,3,333,9,Promising,379.0011189065222,Low-Medium Value
15277,47,2,476.34000000000003,4,2,2,422,8,Potential Loyalists,189.6666369240449,Low Value
15278,562,4,496.16,1,3,2,132,6,About to Sleep,189.22768506474856,Low Value
15279,355,5,1580.54,2,4,4,244,10,Need Attention,632.501338664583,Low-Medium Value
15280,172,3,406.21999999999997,3,3,2,332,8,Promising,160.4223709220676,Low Value
15281,59,16,8403.77,4,5,5,455,14,Champions,6229.989327972142,High Value
15283,390,3,148.32999999999998,2,3,1,231,6,Need Attention,64.58281012154643,Low Value
15287,22,5,486.63,4,4,2,442,10,Loyal Customers,178.35739541672157,Low Value
15288,43,10,2693.1800000000003,4,5,5,455,14,Champions,1232.564213631118,Medium Value
15289,29,5,1403.25,4,4,4,444,12,Champions,610.3840566054998,Low-Medium Value
15290,5,26,7400.65,5,5,5,555,15,Champions,3679.5362721232195,High Value
15291,26,30,3736.84,4,5,5,455,14,Champions,1657.1933253729253,Medium-High Value
15296,51,12,9063.75,4,5,5,455,14,Champions,4089.4507760687306,High Value
15297,10,3,641.94,5,3,3,533,11,Potential Loyalists,2293.6775978821343,Medium-High Value
15298,2,22,8148.35,5,5,5,555,15,Champions,3597.602467906174,High Value
15301,51,16,6656.64,4,5,5,455,14,Champions,4692.991301627719,High Value
15303,290,3,1224.18,2,3,4,234,9,Need Attention,403.46239360147626,Low-Medium Value
15304,61,8,741.0500000000001,3,5,3,353,11,Loyal Customers,594.9459184654943,Low-Medium Value
15306,64,9,2681.4500000000003,3,5,5,355,13,Loyal Customers,1223.0973654012307,Medium Value
15309,611,4,797.96,1,3,3,133,7,About to Sleep,275.30624859222127,Low Value
15311,1,205,32099.05,5,5,5,555,15,Champions,14614.429524757563,High Value
15312,75,12,2848.59,3,5,5,355,13,Loyal Customers,1219.474801321333,Medium Value
15314,199,3,692.95,2,3,3,233,8,Need Attention,365.30238572605043,Low-Medium Value
15315,64,2,570.5,3,2,3,323,8,Promising,837.5245693856064,Medium Value
15321,71,12,6373.83,3,5,5,355,13,Loyal Customers,2926.9935273776937,Medium-High Value
15322,86,2,1310.91,3,2,4,324,9,Promising,465.9282192873391,Low-Medium Value
15323,563,3,434.6,1,3,2,132,6,About to Sleep,148.0017146740218,Low Value
15325,104,8,1602.01,3,5,4,354,12,Loyal Customers,717.1319695629535,Medium Value
15326,334,5,1700.52,2,4,4,244,10,Need Attention,623.2667900746839,Low-Medium Value
15329,39,11,2766.83,4,5,5,455,14,Champions,1171.4439876850715,Medium Value
15330,32,2,227.76,4,2,1,421,7,Potential Loyalists,640.8641113402149,Low-Medium Value
15331,500,3,767.91,1,3,3,133,7,About to Sleep,284.3054783770915,Low Value
15332,366,6,5272.46,2,4,5,245,11,Need Attention,2897.555946086366,Medium-High Value
15334,157,3,351.67,3,3,2,332,8,Promising,460.2410575698071,Low-Medium Value
15339,66,7,1674.09,3,4,4,344,11,Loyal Customers,725.3127195392342,Medium Value
15344,1,3,563.94,5,3,3,533,11,Potential Loyalists,1738.9557233964174,Medium-High Value
15346,333,3,596.12,2,3,3,233,8,Need Attention,312.0640364415655,Low-Medium Value
15347,366,4,839.1,2,3,3,233,8,Need Attention,486.25411654467155,Low-Medium Value
15349,158,2,473.81,3,2,2,322,7,Promising,430.0619562670769,Low-Medium Value
15350,373,2,663.25,2,2,3,223,7,Need Attention,293.12552883332523,Low-Medium Value
15351,12,10,3387.17,5,5,5,555,15,Champions,2382.678797866434,Medium-High Value
15353,255,7,2959.2,2,4,5,245,11,Need Attention,1162.0632965141363,Medium Value
15355,29,2,277.05,4,2,2,422,8,Potential Loyalists,899.4863117391108,Medium Value
15356,31,13,3464.95,4,5,5,455,14,Champions,2565.2075733656507,Medium-High Value
15358,5,42,16767.21,5,5,5,555,15,Champions,7550.123097318146,High Value
15359,663,8,181.35,1,5,1,151,7,About to Sleep,77.31470832638023,Low Value
15362,449,2,613.08,1,2,3,123,6,About to Sleep,140.24924588300726,Low Value
15363,373,2,1004.11,2,2,3,223,7,Need Attention,344.5529220091663,Low-Medium Value
15364,96,2,452.63,3,2,2,322,7,Promising,302.03867886304437,Low-Medium Value
15365,26,13,4090.93,4,5,5,455,14,Champions,1897.4066245303218,Medium-High Value
15366,75,7,2194.68,3,4,4,344,11,Loyal Customers,975.6929596908722,Medium Value
15367,57,11,4944.2300000000005,4,5,5,455,14,Champions,2084.7037348923673,Medium-High Value
15368,21,2,82.3,4,2,1,421,7,Potential Loyalists,35.35468992625134,Low Value
15369,492,3,756.48,1,3,3,133,7,About to Sleep,252.27380761901196,Low Value
15370,41,8,2847.35,4,5,5,455,14,Champions,2051.798907703219,Medium-High Value
15372,137,3,815.68,3,3,3,333,9,Promising,403.54028982733814,Low-Medium Value
15373,8,17,2676.04,5,5,5,555,15,Champions,1451.2284692460378,Medium Value
15374,129,2,215.51999999999998,3,2,1,321,6,Need Attention,58.309959064553055,Low Value
15376,40,3,1233.3600000000001,4,3,4,434,11,Potential Loyalists,1256.2499866694125,Medium Value
15377,383,4,451.3,2,3,2,232,7,Need Attention,275.3900492412803,Low Value
15378,463,2,246.5,1,2,2,122,5,About to Sleep,83.06516758125632,Low Value
15379,169,8,4807.04,3,5,5,355,13,Loyal Customers,3550.549249940409,High Value
15380,9,9,904.22,5,5,3,553,13,Loyal Customers,368.23396302394474,Low-Medium Value
15381,268,3,379.56,2,3,2,232,7,Need Attention,158.22137799391953,Low Value
15382,15,12,12681.15,5,5,5,555,15,Champions,5347.413428922601,High Value
15384,170,4,1925.79,3,4,4,344,11,Loyal Customers,823.7932467439092,Medium Value
15385,40,3,259.76,4,3,2,432,9,Potential Loyalists,86.49760131693394,Low Value
15390,396,2,1216.66,2,2,4,224,8,Need Attention,503.4412705474195,Low-Medium Value
15392,5,7,2350.14,5,4,5,545,14,Champions,1578.1177988850943,Medium Value
15393,16,5,740.44,5,4,3,543,12,Loyal Customers,276.63766189101943,Low Value
15394,10,11,5002.400000000001,5,5,5,555,15,Champions,2123.817410537892,Medium-High Value
15398,16,2,1345.53,5,2,4,524,11,Potential Loyalists,2950.1385180969696,Medium-High Value
15399,1,3,815.77,5,3,3,533,11,Potential Loyalists,2354.2447565498865,Medium-High Value
15400,128,5,495.3,3,4,2,342,9,Loyal Customers,238.91313739786875,Low Value
15401,452,2,216.95,1,2,1,121,4,About to Sleep,64.48386596494254,Low Value
15402,149,6,1830.54,3,4,4,344,11,Loyal Customers,871.5257833465547,Medium Value
15403,492,2,170.88,1,2,1,121,4,About to Sleep,39.51919805484357,Low Value
15405,189,2,456.08000000000004,2,2,2,222,6,Need Attention,133.90997567235317,Low Value
15406,31,4,975.87,4,4,3,443,11,Loyal Customers,546.7446464958243,Low-Medium Value
15407,34,4,793.94,4,4,3,443,11,Loyal Customers,661.3709365434662,Low-Medium Value
15410,84,10,3770.2400000000002,3,5,5,355,13,Loyal Customers,1912.7333371085624,Medium-High Value
15411,26,4,1358.88,4,4,4,444,12,Champions,1890.7788062433954,Medium-High Value
15414,10,3,774.9000000000001,5,3,3,533,11,Potential Loyalists,723.7808742077378,Medium Value
15416,65,7,4247.02,3,4,5,345,12,Loyal Customers,1818.279172370872,Medium-High Value
15418,425,2,452.32,1,2,2,122,5,About to Sleep,130.31305399675517,Low Value
15420,434,6,743.0,1,4,3,143,8,About to Sleep,285.21563993175585,Low Value
15421,59,10,3805.34,4,5,5,455,14,Champions,1581.9339341308482,Medium Value
15422,323,7,1554.27,2,4,4,244,10,Need Attention,671.3896093066807,Low-Medium Value
15423,38,3,266.89,4,3,2,432,9,Potential Loyalists,96.8989557063972,Low Value
15424,254,3,597.78,2,3,3,233,8,Need Attention,291.2580178398114,Low-Medium Value
15425,400,4,1872.57,2,4,4,244,10,Need Attention,715.246168253047,Medium Value
15426,19,9,2289.95,5,5,4,554,14,Champions,1174.8633463432996,Medium Value
15427,33,3,1483.14,4,3,4,434,11,Potential Loyalists,7257.76330609739,High Value
15428,15,4,762.75,5,4,3,543,12,Loyal Customers,267.9032353887088,Low Value
15429,27,2,397.35,4,2,2,422,8,Potential Loyalists,906.528047450497,Medium Value
15430,468,2,742.25,1,2,3,123,6,About to Sleep,237.78219890020782,Low Value
15432,23,2,320.76,4,2,2,422,8,Potential Loyalists,100.28274028874807,Low Value
15433,214,2,533.3,2,2,3,223,7,Need Attention,338.47741447045223,Low-Medium Value
15434,8,11,2567.06,5,5,5,555,15,Champions,1153.6986228836734,Medium Value
15436,12,3,1122.53,5,3,4,534,12,Potential Loyalists,1084.4774348764552,Medium Value
15437,262,2,393.45,2,2,2,222,6,Need Attention,103.78852106115299,Low Value
15439,405,4,1105.85,2,4,4,244,10,Need Attention,428.8585253310751,Low-Medium Value
15440,55,3,383.68,4,3,2,432,9,Potential Loyalists,415.2257812525561,Low-Medium Value
15441,396,3,1177.71,2,3,4,234,9,Need Attention,363.6547953716758,Low-Medium Value
15443,2,14,5175.93,5,5,5,555,15,Champions,2527.775069810858,Medium-High Value
15444,9,2,1418.26,5,2,4,524,11,Potential Loyalists,6139.471606747812,High Value
15445,264,2,284.5,2,2,2,222,6,Need Attention,81.54676250950027,Low Value
15446,377,3,406.95,2,3,2,232,7,Need Attention,126.3518283540571,Low Value
15447,331,5,492.88,2,4,2,242,8,Need Attention,213.36163788965783,Low Value
15448,313,2,788.8100000000001,2,2,3,223,7,Need Attention,197.87780821380562,Low Value
15449,26,3,974.52,4,3,3,433,10,Potential Loyalists,840.482612985459,Medium Value
15451,434,2,233.21,1,2,1,121,4,About to Sleep,65.83938003991683,Low Value
15452,30,6,1799.1100000000001,4,4,4,444,12,Champions,992.6040408490654,Medium Value
15453,2,7,1388.37,5,4,4,544,13,Champions,2148.753356864121,Medium-High Value
15454,362,2,307.69,2,2,2,222,6,Need Attention,84.19144540882867,Low Value
15456,283,10,2050.27,2,5,4,254,11,Need Attention,853.4939557152821,Medium Value
15458,25,2,370.44,4,2,2,422,8,Potential Loyalists,155.96000870115884,Low Value
15459,417,2,133.23000000000002,1,2,1,121,4,About to Sleep,45.34820479210759,Low Value
15462,94,4,737.05,3,4,3,343,10,Loyal Customers,419.4381666656552,Low-Medium Value
15465,20,31,3603.8,4,5,5,455,14,Champions,1615.3344563498174,Medium Value
15466,85,4,1571.01,3,4,4,344,11,Loyal Customers,540.5453578619966,Low-Medium Value
15467,9,3,524.88,5,3,3,533,11,Potential Loyalists,782.4589489116045,Medium Value
15468,51,3,1430.48,4,3,4,434,11,Potential Loyalists,821.436899197464,Medium Value
15469,50,3,791.0500000000001,4,3,3,433,10,Potential Loyalists,406.54470481278616,Low-Medium Value
15471,2,3,908.5600000000001,5,3,3,533,11,Potential Loyalists,371.85138870215263,Low-Medium Value
15476,380,4,1339.8600000000001,2,4,4,244,10,Need Attention,769.399393041996,Medium Value
15478,40,3,1553.38,4,3,4,434,11,Potential Loyalists,609.1781270300195,Low-Medium Value
15480,116,3,3147.25,3,3,5,335,11,Promising,1049.5568171385037,Medium Value
15482,16,15,1918.21,5,5,4,554,14,Champions,821.3435604504929,Medium Value
15483,161,10,862.2,3,5,3,353,11,Loyal Customers,383.61852201498994,Low-Medium Value
15484,1,6,4001.81,5,4,5,545,14,Champions,1536.1760431161508,Medium Value
15485,30,6,3114.31,4,4,5,445,13,Champions,1189.002724777745,Medium Value
15488,93,4,206.88,3,4,1,341,8,Loyal Customers,90.0174134425709,Low Value
15489,23,8,2348.21,4,5,5,455,14,Champions,1002.5559879953727,Medium Value
15491,95,6,2787.94,3,4,5,345,12,Loyal Customers,3338.136243768802,High Value
15492,28,2,659.46,4,2,3,423,9,Potential Loyalists,1525.1246693145567,Medium Value
15493,33,9,4314.9800000000005,4,5,5,455,14,Champions,1980.2419652002739,Medium-High Value
15494,21,5,3526.85,4,4,5,445,13,Champions,1308.6253841986572,Medium Value
15497,18,8,1974.81,5,5,4,554,14,Champions,839.4953785137695,Medium Value
15498,3,42,16841.94,5,5,5,555,15,Champions,7688.811752725533,High Value
15500,8,4,1131.56,5,4,4,544,13,Champions,3581.9424747833255,High Value
15501,405,2,402.5,2,2,2,222,6,Need Attention,163.74103673774331,Low Value
15502,16,13,7329.56,5,5,5,555,15,Champions,4123.592839872181,High Value
15503,363,2,267.15,2,2,2,222,6,Need Attention,62.12384188102105,Low Value
15504,81,4,423.85,3,4,2,342,9,Loyal Customers,161.40669655724872,Low Value
15505,53,4,1205.0,4,4,4,444,12,Champions,1981.5148571418968,Medium-High Value
15506,23,6,2040.03,4,4,4,444,12,Champions,1203.3907598654534,Medium Value
15508,189,6,1000.27,2,4,3,243,9,Need Attention,1202.790207735307,Medium Value
15511,12,5,909.23,5,4,3,543,12,Loyal Customers,2923.8440260618377,Medium-High Value
15512,156,4,331.58,3,4,2,342,9,Loyal Customers,124.39861962193447,Low Value
15513,33,30,8878.01,4,5,5,455,14,Champions,4175.443833502547,High Value
15514,12,18,4734.15,5,5,5,555,15,Champions,2056.8002392339995,Medium-High Value
15516,45,3,62.43,4,3,1,431,8,Potential Loyalists,305.5019507259328,Low-Medium Value
15518,64,15,4218.94,3,5,5,355,13,Loyal Customers,1849.1876266585964,Medium-High Value
15519,383,2,263.25,2,2,2,222,6,Need Attention,99.87300488409538,Low Value
15521,40,15,5434.85,4,5,5,455,14,Champions,2436.3448344089657,Medium-High Value
15522,33,2,398.84,4,2,2,422,8,Potential Loyalists,773.9612240559674,Medium Value
15523,84,15,3730.56,3,5,5,355,13,Loyal Customers,1597.359743132499,Medium Value
15525,2,4,1295.7,5,4,4,544,13,Champions,858.9583438582874,Medium Value
15526,33,2,29.04,4,2,1,421,7,Potential Loyalists,153.20974210780955,Low Value
15527,19,23,4672.93,5,5,5,555,15,Champions,2087.447522857211,Medium-High Value
15529,23,12,5111.95,4,5,5,455,14,Champions,4026.0135254222478,High Value
15530,22,5,1813.72,4,4,4,444,12,Champions,956.8855835254006,Medium Value
15531,8,2,2007.44,5,2,4,524,11,Potential Loyalists,11686.49623622689,High Value
15532,25,10,3771.9,4,5,5,455,14,Champions,2091.663725365676,Medium-High Value
15533,19,3,728.37,5,3,3,533,11,Potential Loyalists,1863.1501771277271,Medium-High Value
15535,173,6,1087.82,3,4,4,344,11,Loyal Customers,683.2309362280163,Low-Medium Value
15540,11,2,460.68,5,2,2,522,9,Potential Loyalists,207.399563619396,Low Value
15542,512,3,918.45,1,3,3,133,7,About to Sleep,280.52173420683744,Low Value
15543,288,2,242.84,2,2,2,222,6,Need Attention,89.31970632879113,Low Value
15544,9,20,8162.43,5,5,5,555,15,Champions,3856.053442745231,High Value
15545,54,2,428.05,4,2,2,422,8,Potential Loyalists,195.31361807534176,Low Value
15546,607,2,294.3,1,2,2,122,5,About to Sleep,81.98933911996353,Low Value
15547,7,26,9821.99,5,5,5,555,15,Champions,4356.370523084463,High Value
15549,77,8,2221.16,3,5,4,354,12,Loyal Customers,942.8625817189431,Medium Value
15550,4,12,1867.5,5,5,4,554,14,Champions,786.4198265274083,Medium Value
15551,37,7,1710.08,4,4,4,444,12,Champions,901.5027112813394,Medium Value
15552,217,2,252.52,2,2,2,222,6,Need Attention,68.54016471714644,Low Value
15555,12,36,11444.35,5,5,5,555,15,Champions,5125.337205466784,High Value
15560,398,2,153.52,2,2,1,221,5,Need Attention,65.28511941042925,Low Value
15561,12,8,1556.99,5,5,4,554,14,Champions,693.8252348873635,Medium Value
15562,425,2,304.71000000000004,1,2,2,122,5,About to Sleep,70.95588945404488,Low Value
15563,22,7,2867.0,4,4,5,445,13,Champions,1220.2301010433778,Medium Value
15564,463,2,70.74000000000001,1,2,1,121,4,About to Sleep,17.69298178831784,Low Value
15565,50,2,173.16000000000003,4,2,1,421,7,Potential Loyalists,417.6276889946998,Low-Medium Value
15566,393,2,227.87,2,2,1,221,5,Need Attention,53.2094295411399,Low Value
15568,3,3,658.69,5,3,3,533,11,Potential Loyalists,2059.335272502665,Medium-High Value
15569,132,7,676.47,3,4,3,343,10,Loyal Customers,301.6663012387997,Low-Medium Value
15570,7,25,9231.24,5,5,5,555,15,Champions,4826.244605868244,High Value
15571,12,14,3561.08,5,5,5,555,15,Champions,1523.2206395262028,Medium Value
15572,5,10,3804.02,5,5,5,555,15,Champions,1917.0689467470897,Medium-High Value
15573,32,5,1207.18,4,4,4,444,12,Champions,447.9199260804784,Low-Medium Value
15574,178,6,1518.7,3,4,4,344,11,Loyal Customers,922.9528163596711,Medium Value
15577,151,5,397.98,3,4,2,342,9,Loyal Customers,148.2801346062592,Low Value
15579,69,5,1302.5,3,4,4,344,11,Loyal Customers,816.3195401882356,Medium Value
15580,377,8,1381.19,2,5,4,254,11,Need Attention,609.0548685963564,Low-Medium Value
15581,156,35,4697.95,3,5,5,355,13,Loyal Customers,2090.8434596196266,Medium-High Value
15582,25,3,682.9100000000001,4,3,3,433,10,Potential Loyalists,701.9365257915424,Medium Value
15584,24,6,1277.5,4,4,4,444,12,Champions,536.5060250886796,Low-Medium Value
15586,593,3,1018.14,1,3,3,133,7,About to Sleep,327.4069879672469,Low-Medium Value
15587,50,2,61.2,4,2,1,421,7,Potential Loyalists,72.7616980328091,Low Value
15589,256,3,478.53,2,3,2,232,7,Need Attention,347.4769176378452,Low-Medium Value
15590,382,5,1496.6,2,4,4,244,10,Need Attention,667.1029285868158,Low-Medium Value
15591,583,3,217.9,1,3,1,131,5,About to Sleep,72.88206185653199,Low Value
15594,16,5,1771.78,5,4,4,544,13,Champions,2045.2842221508306,Medium-High Value
15596,101,9,3130.04,3,5,5,355,13,Loyal Customers,1882.6368841739925,Medium-High Value
15597,35,2,563.37,4,2,3,423,9,Potential Loyalists,165.69964275880756,Low Value
15598,53,2,548.02,4,2,3,423,9,Potential Loyalists,216.6747385369689,Low Value
15599,27,3,1250.06,4,3,4,434,11,Potential Loyalists,632.3380740001887,Low-Medium Value
15600,428,4,1128.51,1,4,4,144,9,About to Sleep,481.92751819738305,Low-Medium Value
15601,11,30,14357.1,5,5,5,555,15,Champions,6358.368943069769,High Value
15602,8,16,2523.71,5,5,5,555,15,Champions,1083.959311971977,Medium Value
15603,79,2,88.48,3,2,1,321,6,Need Attention,23.087695243908506,Low Value
15605,36,9,1936.8,4,5,4,454,13,Champions,838.8199730887939,Medium Value
15606,61,17,3315.19,3,5,5,355,13,Loyal Customers,1630.8601109883741,Medium Value
