customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days,segment,value_segment,predicted_clv
16222,0.9505452879628133,1,Critical Risk,317,2,1345.22,8.407625,402,Need Attention,Low-Medium Value,315.42823581002074
13357,0.9504963306688718,1,Critical Risk,256,5,3838.36,9.619949874686718,369,Need Attention,Medium-High Value,1656.2698723753788
14105,0.9504373783948128,1,Critical Risk,238,5,5583.47,20.377627737226277,482,Need Attention,Medium-High Value,2094.746247362574
15446,0.9503092491757993,1,Critical Risk,376,3,406.95,3.569736842105263,349,Need Attention,Low Value,126.3518283540571
17508,0.9502511489150554,1,Critical Risk,280,8,3950.43,17.557466666666667,451,Need Attention,Medium Value,1594.4506655996172
15832,0.9502387143015599,1,Critical Risk,253,1,836.79,15.49611111111111,0,,,
17776,0.9501794549994019,1,Critical Risk,386,2,338.56,4.0304761904761905,336,Need Attention,Low Value,79.16590781349633
17400,0.9500751994016841,1,Critical Risk,125,8,4677.05,9.723596673596674,595,Loyal Customers,Medium-High Value,1916.5252462631536
15768,0.95,1,Critical Risk,115,34,14191.75,11.604047424366312,620,Loyal Customers,High Value,6319.211687858945
17040,0.9499535227405052,1,Critical Risk,137,2,186.05,13.289285714285715,412,Need Attention,Low Value,57.21331049021354
14619,0.9498293738509787,1,Critical Risk,245,2,1065.24,18.68842105263158,295,Need Attention,Low-Medium Value,333.0377424404103
16054,0.9498075629823672,1,Critical Risk,144,4,1816.88,15.015537190082645,471,Loyal Customers,Medium Value,746.9242144489563
16738,0.9497997164213762,1,Critical Risk,297,1,3.75,3.75,0,,,
13788,0.9497997164213762,1,Critical Risk,504,1,3.75,3.75,0,,,
15488,0.9496451298040107,1,Critical Risk,92,4,206.88,22.986666666666665,490,Loyal Customers,Low Value,90.0174134425709
15775,0.9494066560282118,1,Critical Risk,244,2,150.5,16.72222222222222,386,Need Attention,Low Value,40.26677875814826
16276,0.9493676176609975,1,Critical Risk,176,3,291.23,19.415333333333333,430,Promising,Low Value,108.0005341879054
14459,0.9490776545768277,1,Critical Risk,154,2,2917.021,34.317894117647064,496,Promising,Medium Value,757.645323387268
18203,0.9490715193073528,1,Critical Risk,156,4,504.42,8.407,573,Loyal Customers,Low Value,174.98484798827417
17448,0.9489218940970864,1,Critical Risk,496,46,14556.970000000001,13.032202327663384,147,About to Sleep,High Value,7466.370642870937
12743,0.9488584663888378,1,Critical Risk,133,2,546.43,4.077835820895522,0,Promising,Medium Value,693.6216523123541
18108,0.9481150762589572,1,Critical Risk,253,3,848.8100000000001,18.059787234042556,483,Need Attention,Low Value,259.2516230737718
14016,0.9480564019301216,1,Critical Risk,161,11,7863.55,18.994082125603864,538,Loyal Customers,High Value,3453.174579267268
12468,0.9479674175713194,1,Critical Risk,187,5,2455.86,17.668057553956835,495,Need Attention,Medium Value,972.7001019600692
17476,0.94766413172688,1,Critical Risk,395,2,489.86,15.801935483870968,341,Need Attention,Low Value,112.21327512539716
16158,0.9474170689430562,1,Critical Risk,521,9,628.32,17.952,211,About to Sleep,Low Value,257.272952365252
16894,0.9472111721667713,1,Critical Risk,501,3,1324.06,6.932251308900523,33,About to Sleep,Low-Medium Value,558.1422426794778
13889,0.9471387566070745,1,Critical Risk,92,6,1920.43,23.41987804878049,593,Loyal Customers,Medium Value,788.8535924235069
14687,0.9465474827610663,1,Critical Risk,106,3,769.38,23.314545454545453,445,Promising,Low-Medium Value,314.3169330871
16797,0.9463994412725881,1,Critical Risk,392,5,1827.77,4.490835380835381,344,Need Attention,Low-Medium Value,670.8160745775327
15016,0.9463908913259698,1,Critical Risk,172,5,630.3,5.83611111111111,370,Loyal Customers,Low-Medium Value,314.1287969684441
12649,0.9462658925980931,1,Critical Risk,106,7,2073.85,18.033478260869565,588,Loyal Customers,Medium Value,863.605680433607
13615,0.9453724144464466,1,Critical Risk,318,8,5977.53,16.332049180327868,361,Need Attention,Medium-High Value,2600.9367235855125
14472,0.9452016469151806,1,Critical Risk,103,9,2228.22,6.691351351351351,585,Loyal Customers,Medium Value,972.046074727439
13249,0.9451266817049147,1,Critical Risk,92,4,363.73,15.155416666666667,591,Promising,Low Value,134.66478057337386
12501,0.9450607831750846,1,Critical Risk,336,1,2025.39,13.685067567567568,0,,,
16450,0.9450398691281198,1,Critical Risk,149,3,955.32,25.81945945945946,506,Promising,Low-Medium Value,328.3114690677661
17454,0.9449532396920935,1,Critical Risk,191,10,1547.94,12.285238095238096,500,Need Attention,Low-Medium Value,679.7673191564403
12426,0.944870612423552,1,Critical Risk,194,2,1201.21,16.016133333333332,468,Need Attention,Low-Medium Value,306.3378764031225
15223,0.9444874045455053,1,Critical Risk,225,5,603.45,23.209615384615386,509,Need Attention,Low Value,222.0777057670071
15934,0.9444416031692966,1,Critical Risk,417,1,579.9,36.24375,0,,,
12853,0.9443808057743215,1,Critical Risk,134,11,3095.4,22.26906474820144,537,Loyal Customers,Medium Value,1413.9191076065067
13762,0.9442046394167106,1,Critical Risk,218,4,755.76,39.77684210526316,479,Need Attention,Low Value,274.19497192781773
14461,0.9440594325325846,1,Critical Risk,147,13,6578.3,10.18312693498452,542,Loyal Customers,Medium-High Value,2971.4759656384194
12422,0.9439880686686547,1,Critical Risk,95,14,2904.35,18.49904458598726,625,Loyal Customers,Medium Value,1262.9866119917658
13722,0.9435795781772609,1,Critical Risk,131,10,4635.41,26.18875706214689,514,Loyal Customers,Medium-High Value,2183.9399443827374
15716,0.9435159065219051,1,Critical Risk,145,11,2755.37,8.557049689440994,586,Loyal Customers,Medium Value,1155.43602153932
17969,0.9434746985928399,1,Critical Risk,165,20,2156.19,10.569558823529412,566,Loyal Customers,Medium Value,944.8639845358684
14890,0.9433993475620658,1,Critical Risk,253,3,817.25,14.337719298245615,406,Need Attention,Low Value,279.1566635874148
18268,0.9433610755989658,1,Critical Risk,133,6,1490.23,22.24223880597015,594,Loyal Customers,Low-Medium Value,575.9840008005152
15483,0.9432445706037152,1,Critical Risk,160,10,862.2,2.9731034482758623,522,Loyal Customers,Low-Medium Value,383.61852201498994
14564,0.9431575804342341,1,Critical Risk,434,2,2384.82,22.93096153846154,300,About to Sleep,Low-Medium Value,547.7823236799105
12945,0.9429021315200654,1,Critical Risk,287,2,900.11,17.64921568627451,367,Need Attention,Low Value,232.00323170973093
18037,0.9419003921084704,1,Critical Risk,153,15,167.42,5.073333333333333,583,Loyal Customers,Low Value,71.58901218060015
15245,0.9417312737359282,1,Critical Risk,133,8,2601.7400000000002,19.710151515151516,461,Loyal Customers,Medium Value,1294.0624801833796
17460,0.9413905338323113,1,Critical Risk,93,16,2160.27,15.654130434782608,592,Loyal Customers,Medium Value,998.2940507427088
13338,0.9407349334898403,1,Critical Risk,157,4,2314.82,18.22692913385827,545,Promising,Medium Value,833.8595516875722
15095,0.9405274603718918,1,Critical Risk,103,10,2791.2400000000002,23.260333333333335,584,Loyal Customers,Medium Value,1234.675118007874
13814,0.9405029735209126,1,Critical Risk,91,3,1766.52,24.19890410958904,434,Promising,Medium Value,755.9817284585579
13070,0.9394916772414074,1,Critical Risk,191,4,751.7,22.77878787878788,539,Need Attention,Low Value,260.4103133767633
13031,0.9390534531988777,1,Critical Risk,406,5,3419.27,7.860390804597701,147,Need Attention,Medium-High Value,1670.198137552049
14055,0.939023265409882,1,Critical Risk,105,3,777.11,28.78185185185185,616,Promising,Low Value,242.28346967921445
17980,0.9389284851550341,1,Critical Risk,165,4,831.22,12.9878125,227,Loyal Customers,Low-Medium Value,536.9834788111547
14095,0.9387224253119879,1,Critical Risk,722,1,2.95,2.95,0,,,
14154,0.9380002969612562,1,Critical Risk,238,7,4372.9,16.076838235294115,456,Need Attention,Medium-High Value,1820.990563429428
15192,0.9375856319497877,1,Critical Risk,119,5,1911.79,18.20752380952381,560,Loyal Customers,Medium Value,760.5541524488901
14442,0.9374784925636022,1,Critical Risk,204,7,4471.52,25.55154285714286,485,Need Attention,Medium-High Value,1878.2738387647687
13821,0.9367592540118309,1,Critical Risk,144,6,1410.73,6.749904306220095,559,Loyal Customers,Low-Medium Value,564.6470641596363
17940,0.9364848149793681,1,Critical Risk,128,2,211.35,52.8375,553,Need Attention,Low Value,52.39560845861183
15448,0.9364201639250779,1,Critical Risk,312,2,788.8100000000001,16.098163265306123,361,Need Attention,Low Value,197.8778082138056
14210,0.9362207917721228,1,Critical Risk,105,16,5861.52,17.816170212765957,597,Loyal Customers,Medium-High Value,2643.103433989569
16952,0.9358189002429712,1,Critical Risk,108,5,798.78,9.077045454545454,618,Loyal Customers,Low-Medium Value,296.7922129607721
14414,0.9357206241153723,1,Critical Risk,91,8,2182.13,18.975043478260872,283,Loyal Customers,Medium-High Value,1723.7997538486477
16147,0.9355963107778639,1,Critical Risk,133,5,2398.91,17.639044117647057,538,Loyal Customers,Medium Value,964.282782211322
12361,0.9352608807367143,1,Critical Risk,286,4,511.25,17.629310344827587,394,Need Attention,Low Value,190.1153642616416
15917,0.9352463251049669,1,Critical Risk,247,5,560.63,3.616967741935484,489,Need Attention,Low Value,205.7587201291203
16377,0.9350864668532853,1,Critical Risk,266,2,212.4,35.4,350,Need Attention,Low Value,58.1177906491443
15823,0.934834003716596,1,Critical Risk,371,2,3452.71,22.865629139072848,358,Need Attention,Medium Value,798.5038056878451
12399,0.9348232815360809,1,Critical Risk,118,7,1892.1,17.358715596330274,525,Loyal Customers,Medium Value,850.3176077560889
16244,0.9344330745654714,1,Critical Risk,211,2,2579.38,16.74922077922078,160,Need Attention,Medium Value,1170.6097473208383
12378,0.9337255931206068,1,Critical Risk,129,2,5346.96,17.8232,432,Promising,Medium Value,1609.1029157118553
15915,0.9331517179448876,1,Critical Risk,401,1,429.21,2.939794520547945,0,,,
14643,0.9329880391770355,1,Critical Risk,169,5,1228.29,21.548947368421054,558,Loyal Customers,Low-Medium Value,455.7527179090034
14208,0.932660732219249,1,Critical Risk,94,2,567.05,16.20142857142857,456,Promising,Low Value,174.0597731274398
17742,0.932139828345524,1,Critical Risk,112,11,1864.98,22.743658536585365,625,Loyal Customers,Medium Value,776.7544487418045
13851,0.9321257169658942,1,Critical Risk,95,8,2785.7000000000003,21.42846153846154,584,Loyal Customers,Medium Value,1212.1109272378662
15374,0.931882647815205,1,Critical Risk,128,2,215.51999999999998,23.946666666666665,495,Need Attention,Low Value,58.309959064553055
14905,0.9318746630412352,1,Critical Risk,157,8,1329.39,18.991285714285716,578,Loyal Customers,Low-Medium Value,534.3709800884192
17339,0.93009846886883,1,Critical Risk,93,3,279.56,21.504615384615384,415,Promising,Low Value,123.87675033414816
14669,0.9300959880988283,1,Critical Risk,241,7,3243.93,8.212481012658227,495,Need Attention,Medium Value,1275.606177084817
14410,0.9300171481308815,1,Critical Risk,91,11,2651.14,6.745903307888041,344,Loyal Customers,Medium-High Value,1866.4795304245647
16718,0.9298377838957159,1,Critical Risk,368,5,3455.23,15.634524886877829,363,Need Attention,Medium Value,1275.045289793715
15400,0.9296494157480452,1,Critical Risk,127,5,495.3,27.516666666666666,432,Loyal Customers,Low Value,238.91313739786875
14420,0.9292021635933402,1,Critical Risk,98,4,1571.17,17.077934782608697,592,Promising,Low-Medium Value,575.8059358398468
12840,0.9291446081322832,1,Critical Risk,143,7,3775.21,21.822023121387282,530,Loyal Customers,Medium Value,1623.4877064659954
14276,0.9291391036818378,1,Critical Risk,98,7,2102.68,17.377520661157025,561,Loyal Customers,Medium Value,923.44433868424
13687,0.9291171379609103,1,Critical Risk,437,1,431.28000000000003,39.20727272727273,0,,,
14133,0.928293089385611,1,Critical Risk,129,4,911.14,25.309444444444445,603,Promising,Low-Medium Value,314.7836343885303
16550,0.9280831276990915,1,Critical Risk,108,18,8980.51,11.114492574257426,628,Loyal Customers,High Value,3885.7930995564425
17660,0.9280598634130847,1,Critical Risk,140,2,359.47,4.0389887640449444,595,Promising,Low Value,82.45644088437882
13425,0.927658260800857,1,Critical Risk,107,5,2868.31,16.77374269005848,471,Loyal Customers,Medium Value,1340.4727170091642
13869,0.9272527915651623,1,Critical Risk,122,10,8111.57,9.432058139534883,567,Loyal Customers,High Value,3572.4658218884497
15713,0.9268083532512341,1,Critical Risk,142,4,1010.79,16.57032786885246,580,Loyal Customers,Low-Medium Value,354.0410713513547
16027,0.9248505834674215,1,Critical Risk,136,8,448.7,26.394117647058824,562,Loyal Customers,Low Value,189.6516783072311
17958,0.9236460756804766,1,Critical Risk,116,2,320.18,9.702424242424243,611,Promising,Low Value,74.35317824195963
13931,0.9223737424367955,1,Critical Risk,95,11,4829.58,18.020820895522387,640,Loyal Customers,Medium-High Value,2014.227905054048
14590,0.9219142740067349,1,Critical Risk,424,19,2028.32,10.564166666666667,307,About to Sleep,Medium Value,887.580482406934
12851,0.9213581685595823,1,Critical Risk,96,2,284.13,3.551625,380,Promising,Low Value,100.774322348987
12758,0.9207328555541827,1,Critical Risk,116,7,7967.96,27.194402730375426,621,Loyal Customers,Medium-High Value,3128.9787321211065
15260,0.92,1,Critical Risk,99,25,7694.2300000000005,19.98501298701299,633,Loyal Customers,High Value,3402.531591767692
15198,0.917867951349901,1,Critical Risk,91,5,479.55,15.985000000000001,597,Loyal Customers,Low Value,188.00716641194384
15665,0.9140431341447556,1,Critical Risk,167,5,3943.7200000000003,13.741184668989549,466,Loyal Customers,Medium-High Value,1680.2602195734062
17242,0.913881480087563,1,Critical Risk,107,5,1928.52,26.785,576,Loyal Customers,Medium Value,761.6014740057748
14436,0.9115423982341393,1,Critical Risk,98,2,119.06,11.906,454,Need Attention,Low Value,36.34799793832948
17642,0.9087354729252612,1,Critical Risk,119,5,1824.49,16.893425925925925,614,Loyal Customers,Low-Medium Value,672.3528392774235
15332,0.9082783306324598,1,Critical Risk,365,6,5272.46,30.47664739884393,147,Need Attention,Medium-High Value,2897.555946086366
17146,0.9076912075949096,1,Critical Risk,105,13,5296.34,17.71351170568562,570,Loyal Customers,Medium-High Value,2445.567877986281
13330,0.9074808385031329,1,Critical Risk,92,6,2488.98,21.833157894736843,562,Loyal Customers,Medium Value,1070.8586670471627
17866,0.906017216541013,1,Critical Risk,142,3,759.95,33.04130434782609,582,Promising,Low Value,236.2788985075869
12510,0.9058183889589857,1,Critical Risk,142,7,2246.91,17.417906976744185,592,Loyal Customers,Medium Value,885.956851434512
16072,0.9045087813329118,1,Critical Risk,287,4,4226.89,7.616018018018019,260,Need Attention,Medium-High Value,1953.3109935998043
16551,0.903718796860528,1,Critical Risk,95,7,1933.4,22.745882352941177,630,Loyal Customers,Medium Value,771.8033540300165
16755,0.8989096165391792,1,Critical Risk,113,7,2900.58,8.816352583586626,615,Loyal Customers,Medium Value,1151.543302223635
15265,0.8986110263915357,1,Critical Risk,150,4,3281.89,17.093177083333334,586,Promising,Medium Value,1127.6843143998992
13192,0.8942511954647152,1,Critical Risk,94,6,2558.58,15.793703703703704,591,Loyal Customers,Medium Value,1049.4539403100694
14930,0.8931939749674251,1,Critical Risk,108,6,5086.83,18.364007220216607,497,Loyal Customers,Medium-High Value,2361.9086528236726
17320,0.8845685128759846,1,Critical Risk,99,6,2762.57,16.061453488372095,586,Loyal Customers,Medium Value,1133.1246128252344
18178,0.8807817118000049,1,Critical Risk,128,11,6103.74,17.43925714285714,530,Loyal Customers,Medium-High Value,2847.3915409508327
17050,0.8796599672993842,1,Critical Risk,95,10,3915.26,11.154586894586895,585,Loyal Customers,Medium-High Value,1747.1321218481012
17774,0.8742706522763958,1,Critical Risk,96,9,3328.05,8.11719512195122,572,Loyal Customers,Medium Value,1495.307807809602
16503,0.8737915678260693,1,Critical Risk,106,11,3614.34,16.9687323943662,429,Loyal Customers,Medium-High Value,2073.730333841008
15002,0.8714083483917991,1,Critical Risk,115,9,4740.78,12.847642276422764,580,Loyal Customers,Medium-High Value,2044.361922787221
14171,0.8578655550203179,1,Critical Risk,97,2,397.09000000000003,6.303015873015873,632,Promising,Low Value,91.9604673651443
13162,0.8435315085842938,1,Critical Risk,121,15,4886.29,25.853386243386243,613,Loyal Customers,Medium-High Value,2097.923746895872
16723,0.8378536788122264,1,Critical Risk,107,3,1136.63,8.81108527131783,627,Promising,Low-Medium Value,348.5792563674888
15641,0.8190044532338497,1,Critical Risk,104,12,5183.07,16.77368932038835,627,Loyal Customers,Medium-High Value,2191.5792295267547
16400,0.8163006680833975,1,Critical Risk,94,9,2873.04,10.371985559566786,636,Loyal Customers,Medium Value,1179.6183414289208
15885,0.8129633786201603,1,Critical Risk,92,13,1352.57,12.408899082568807,594,Loyal Customers,Low-Medium Value,613.6357462537228
12830,0.31097569177429407,0,Medium Risk,90,3,622.08,51.84,80,Promising,Medium Value,818.8957420707976
14212,0.2054380750263341,0,Low Risk,89,1,151.2,50.4,0,,,
13422,0.17876181738313382,0,Low Risk,63,1,2481.94,19.855520000000002,0,,,
16059,0.1740166712135568,0,Low Risk,65,12,3217.77,7.6250473933649285,503,Loyal Customers,Medium-High Value,1753.4276279066944
14557,0.1730146362507626,0,Low Risk,84,1,346.3,31.481818181818184,0,,,
12412,0.16982653755209326,0,Low Risk,74,6,2508.43,19.9081746031746,464,Loyal Customers,Medium Value,1311.9225830303462
12752,0.16927567275427757,0,Low Risk,80,1,814.8199999999999,30.178518518518516,0,,,
12550,0.15989607700597958,0,Low Risk,78,1,824.83,14.729107142857144,0,,,
17997,0.1581009187675738,0,Low Risk,73,8,1293.81,8.240828025477708,89,Loyal Customers,Medium-High Value,2345.0963765747865
17427,0.15705297310653232,0,Low Risk,71,1,30.0,30.0,0,,,
13390,0.15546600465695865,0,Low Risk,74,1,305.88,27.80727272727273,0,,,
13055,0.15492581422846702,0,Low Risk,77,4,2321.11,15.072142857142858,351,Promising,Medium Value,1370.154171738457
16803,0.14970862238021587,0,Low Risk,64,1,332.3,13.845833333333333,0,,,
12516,0.14910181560980335,0,Low Risk,77,4,1793.74,27.17787878787879,521,Promising,Medium Value,759.6076254414503
14054,0.1481865842154098,0,Low Risk,64,1,92.46000000000001,15.410000000000002,0,,,
13344,0.14802396389076428,0,Low Risk,67,3,2121.92,18.136068376068376,209,Promising,Medium-High Value,1724.3591330351271
13504,0.14750370989766154,0,Low Risk,63,1,295.93,13.451363636363636,0,,,
15975,0.14604950569304845,0,Low Risk,83,1,371.01,15.45875,0,,,
12394,0.14451760622868404,0,Low Risk,63,2,420.92,19.132727272727273,153,Promising,Low-Medium Value,328.9921673707744
16229,0.14425611828799687,0,Low Risk,86,6,2606.36,15.065664739884394,477,Loyal Customers,Medium Value,1302.6102896887835
12740,0.14405841284336257,0,Low Risk,63,1,427.6,15.837037037037037,0,,,
13372,0.14334197997728215,0,Low Risk,89,1,378.64,16.46260869565217,0,,,
15757,0.1428038020255268,0,Low Risk,65,6,2940.36,15.235025906735752,481,Loyal Customers,Medium Value,1515.2921062241426
18116,0.14192275049204559,0,Low Risk,67,13,2154.3,3.7531358885017423,343,Loyal Customers,Medium Value,1637.6834567365966
16796,0.14174745053147356,0,Low Risk,88,1,305.62,16.97888888888889,0,,,
14164,0.14170511665039537,0,Low Risk,80,1,672.4,30.563636363636363,0,,,
16959,0.1390695106044183,0,Low Risk,86,1,117.35000000000001,16.764285714285716,0,,,
15099,0.13875571140681228,0,Low Risk,83,1,330.8,15.036363636363637,0,,,
15036,0.13781335368593367,0,Low Risk,71,3,465.55,3.665748031496063,107,Promising,Low-Medium Value,585.4526612045553
15744,0.13707464292232663,0,Low Risk,77,1,34.8,11.6,0,,,
13689,0.13675146548297276,0,Low Risk,62,2,34.5,17.25,381,Need Attention,Low Value,13.11824908227094
17921,0.1366082531179323,0,Low Risk,63,10,2423.5,6.585597826086956,447,Loyal Customers,Medium Value,1441.233594792035
17415,0.13618842702539552,0,Low Risk,79,1,337.84,25.987692307692306,0,,,
16236,0.1346447719166696,0,Low Risk,77,1,432.2,21.61,0,,,
14757,0.13461734115173254,0,Low Risk,74,1,420.5,22.13157894736842,0,,,
13670,0.13416953445082336,0,Low Risk,74,1,349.7,13.988,0,,,
16480,0.13333710339635924,0,Low Risk,75,1,613.77,12.034705882352942,0,,,
12923,0.13305459306897277,0,Low Risk,63,3,608.37,10.1395,511,Promising,Low Value,238.58019102940224
12995,0.13299872345396752,0,Low Risk,84,1,76.32,38.16,0,,,
12635,0.1322205017766488,0,Low Risk,89,4,2732.41,15.43734463276836,367,Promising,Medium Value,1517.4417552298094
12604,0.13180185218945814,0,Low Risk,78,2,254.18,15.88625,182,Promising,Low Value,164.41468920748983
16693,0.13171693178241264,0,Low Risk,68,5,1199.46,6.893448275862069,587,Loyal Customers,Low-Medium Value,493.9029960858247
15035,0.13138531423304042,0,Low Risk,89,1,252.73000000000002,9.36037037037037,0,,,
16690,0.130349143069695,0,Low Risk,71,4,353.03000000000003,18.580526315789474,379,Loyal Customers,Low Value,198.669000023214
15181,0.1300592282689823,0,Low Risk,65,3,346.68,24.762857142857143,203,Promising,Low-Medium Value,290.1048519336544
16667,0.12941869059380595,0,Low Risk,67,2,570.13,10.757169811320754,216,Promising,Low-Medium Value,340.116112365254
14473,0.12905213527755277,0,Low Risk,73,1,149.34,24.89,0,,,
16181,0.12874510537870204,0,Low Risk,72,1,163.94,16.394,0,,,
15343,0.12873301290739972,0,Low Risk,86,1,364.5,17.357142857142858,0,,,
15348,0.12873088552249146,0,Low Risk,71,1,158.04,17.56,0,,,
12566,0.12764097134576569,0,Low Risk,85,1,351.65,18.507894736842104,0,,,
17079,0.1274721576774573,0,Low Risk,77,1,118.80000000000001,59.400000000000006,0,,,
13774,0.1274169106802877,0,Low Risk,81,1,345.0,15.681818181818182,0,,,
14109,0.12668120509646244,0,Low Risk,72,1,144.2,16.022222222222222,0,,,
16909,0.1260932670670123,0,Low Risk,71,1,301.38,17.728235294117646,0,,,
13503,0.12592894292177306,0,Low Risk,70,5,1824.19,9.259847715736042,589,Loyal Customers,Medium Value,746.5963555038519
14333,0.1254950775313114,0,Low Risk,67,1,313.2,22.37142857142857,0,,,
17381,0.1251912132668078,0,Low Risk,66,16,1323.58,45.64068965517241,424,Loyal Customers,Medium Value,855.0571363596497
13095,0.12516483784075333,0,Low Risk,70,1,74.39999999999999,12.399999999999999,0,,,
17475,0.12502070845491958,0,Low Risk,78,1,194.37,13.883571428571429,0,,,
13354,0.12489800502070687,0,Low Risk,70,1,743.53,14.579019607843136,0,,,
14500,0.1245675106020562,0,Low Risk,87,3,114.45,28.6125,101,Need Attention,Low Value,136.31149384553606
13866,0.12423856420613104,0,Low Risk,73,1,145.67,20.81,0,,,
14561,0.12398621005477857,0,Low Risk,75,3,1080.76,15.6631884057971,108,Promising,Medium Value,1329.403008769754
14272,0.12396168768561813,0,Low Risk,73,4,920.81,14.38765625,508,Promising,Low-Medium Value,401.35151030651656
16213,0.12384902331404961,0,Low Risk,78,1,82.5,16.5,0,,,
16624,0.12362510586522094,0,Low Risk,80,2,602.75,13.394444444444444,116,Promising,Low-Medium Value,519.183516362974
15175,0.12354351469711167,0,Low Risk,71,1,224.14,9.745217391304347,0,,,
13419,0.12331821843849936,0,Low Risk,63,1,221.06,13.81625,0,,,
13356,0.12328797394343294,0,Low Risk,79,1,768.24,18.291428571428572,0,,,
12930,0.12281462439600814,0,Low Risk,77,2,415.8,16.632,93,Promising,Low-Medium Value,412.9289306007273
13279,0.12278930076548346,0,Low Risk,77,1,137.75,15.305555555555555,0,,,
15834,0.12254088701862045,0,Low Risk,69,6,3522.99,9.369654255319148,354,Loyal Customers,Medium-High Value,2343.4707676307103
12348,0.12253830683585117,0,Low Risk,74,5,1025.3999999999999,23.846511627906974,362,Loyal Customers,Low-Medium Value,633.8282713763556
13806,0.12191539923837771,0,Low Risk,63,1,190.98000000000002,21.220000000000002,0,,,
15864,0.12185172063865467,0,Low Risk,66,4,151.2,18.9,314,Loyal Customers,Low Value,100.76256201261766
16574,0.12137454576677195,0,Low Risk,70,3,1301.78,15.136976744186047,587,Promising,Low-Medium Value,445.3384423535812
15075,0.12135003684321777,0,Low Risk,77,1,603.03,24.121199999999998,0,,,
12458,0.12016650499651234,0,Low Risk,70,4,1537.49,18.981358024691357,416,Promising,Medium Value,799.4924105871199
12579,0.12011976037811278,0,Low Risk,77,1,440.42,15.18689655172414,0,,,
13038,0.11954395403540921,0,Low Risk,79,3,442.26,19.22869565217391,210,Promising,Low-Medium Value,343.2876250636767
16432,0.11905998536540217,0,Low Risk,63,1,143.4,20.485714285714288,0,,,
13364,0.11903071575300071,0,Low Risk,70,1,134.96,13.496,0,,,
15937,0.11891036311176773,0,Low Risk,63,1,145.35000000000002,20.764285714285716,0,,,
12413,0.11849722648236748,0,Low Risk,66,4,999.45,19.597058823529412,335,Promising,Low-Medium Value,631.1719739892017
12519,0.11799713063386802,0,Low Risk,63,2,726.54,18.1635,413,Promising,Low Value,257.68689036509005
12457,0.11694845891258071,0,Low Risk,85,4,1845.21,23.963766233766233,348,Promising,Medium Value,1076.6810687997531
13061,0.11694022399615114,0,Low Risk,71,1,248.61,24.861,0,,,
13127,0.11669287154530116,0,Low Risk,77,1,259.17,17.278000000000002,0,,,
16106,0.11649748845100821,0,Low Risk,65,1,108.38,18.063333333333333,0,,,
15185,0.1157525200646079,0,Low Risk,69,1,230.72,11.536,0,,,
18136,0.11545971671863357,0,Low Risk,62,5,1548.56,17.799540229885057,387,Loyal Customers,Medium Value,929.5553478580993
16629,0.114979443795729,0,Low Risk,73,2,417.73,6.52703125,22,Promising,Medium Value,742.355291526116
13505,0.11472121039551868,0,Low Risk,72,4,3544.38,16.878,159,Promising,High Value,3868.862537276133
13529,0.1146063649395344,0,Low Risk,78,2,307.76,20.517333333333333,125,Promising,Low Value,254.69578259114928
13792,0.11429571429186268,0,Low Risk,65,3,383.95,16.693478260869565,356,Promising,Low Value,204.80507089784
18204,0.11404238907050772,0,Low Risk,70,3,1924.34,9.670050251256281,121,Promising,Medium-High Value,2267.9157890393103
17805,0.11403646190593567,0,Low Risk,73,1,93.21000000000001,15.535000000000002,0,,,
13876,0.11380656925767076,0,Low Risk,63,1,122.7,17.52857142857143,0,,,
15652,0.1137905520167489,0,Low Risk,90,5,1250.69,12.261666666666667,393,Loyal Customers,Medium Value,698.0138600981401
16370,0.11376004116452053,0,Low Risk,81,4,1320.56,5.791929824561404,142,Loyal Customers,Medium Value,1492.9357809761582
14951,0.11368499188197234,0,Low Risk,78,1,311.69,15.5845,0,,,
16248,0.1136291106660992,0,Low Risk,61,1,152.94,21.84857142857143,0,,,
14518,0.11328534354448745,0,Low Risk,63,1,174.37,10.898125,0,,,
17498,0.11328496218089129,0,Low Risk,75,1,272.21999999999997,16.012941176470587,0,,,
16778,0.11237775200453326,0,Low Risk,73,2,245.94,15.37125,199,Promising,Low Value,152.09196449608848
13483,0.11208162264794186,0,Low Risk,65,1,140.34,14.034,0,,,
16040,0.11200348318331307,0,Low Risk,64,7,2416.9,19.3352,544,Loyal Customers,Medium Value,1148.5881806755106
14029,0.1118235819732959,0,Low Risk,62,2,388.46000000000004,27.747142857142858,80,Promising,Low-Medium Value,458.61685965208113
13519,0.11136436252328044,0,Low Risk,77,2,343.21,18.063684210526315,364,Promising,Low Value,131.09236899348394
13348,0.11074121147682346,0,Low Risk,63,1,233.76000000000002,16.697142857142858,0,,,
17154,0.1104685515361655,0,Low Risk,74,1,329.34,14.319130434782608,0,,,
13947,0.10987407318862231,0,Low Risk,64,1,90.60000000000001,18.12,0,,,
16080,0.10984061811514813,0,Low Risk,81,4,602.5600000000001,20.085333333333335,368,Loyal Customers,Low-Medium Value,339.8481923263146
17030,0.10948448301294375,0,Low Risk,63,1,146.87,13.351818181818182,0,,,
16627,0.10945415762386851,0,Low Risk,78,1,322.8,16.14,0,,,
13351,0.10936919695278881,0,Low Risk,65,1,373.94,23.37125,0,,,
