customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days
12833,0.9881836211974826,1,Critical Risk,144,1,417.38,17.390833333333333,0
14586,0.9881784383402578,1,Critical Risk,276,1,237.35999999999999,12.492631578947368,0
15387,0.9881764222733379,1,Critical Risk,491,1,385.25,20.276315789473685,0
17028,0.9881708307506668,1,Critical Risk,580,3,1593.83,16.777157894736842,140
13618,0.9881646004220815,1,Critical Risk,173,1,177.34,13.641538461538461,0
17225,0.9881635641370821,1,Critical Risk,581,1,37.65,9.4125,0
14949,0.9881529302145482,1,Critical Risk,468,4,515.0,19.074074074074073,252
14231,0.9881442618031429,1,Critical Risk,183,4,1155.72,16.995882352941177,267
13360,0.9881432344830151,1,Critical Risk,431,4,1342.0,20.96875,269
13624,0.9881401281224401,1,Critical Risk,387,1,462.08,21.003636363636364,0
18141,0.9881387728023922,1,Critical Risk,401,2,739.6700000000001,18.491750000000003,187
15119,0.9881261359882774,1,Critical Risk,245,1,266.4,19.02857142857143,0
13943,0.9881197795792382,1,Critical Risk,577,1,246.54000000000002,16.436,0
13190,0.9881193373316342,1,Critical Risk,543,3,244.2,17.442857142857143,188
16234,0.9881193373316342,1,Critical Risk,475,3,269.68,19.262857142857143,85
18285,0.988118865254484,1,Critical Risk,660,1,223.0,20.272727272727273,0
15794,0.988118865254484,1,Critical Risk,736,1,229.20000000000002,22.92,0
12509,0.988118865254484,1,Critical Risk,283,1,176.5,25.214285714285715,0
16338,0.988118865254484,1,Critical Risk,156,1,214.8,19.527272727272727,0
17488,0.988110656221356,1,Critical Risk,640,1,336.5,18.694444444444443,0
15072,0.9881053266665011,1,Critical Risk,478,1,187.52,14.424615384615386,0
12624,0.9881014196949043,1,Critical Risk,105,2,641.13,16.87184210526316,71
15180,0.9881013560482486,1,Critical Risk,366,3,904.4300000000001,15.593620689655173,221
17303,0.9880948759213635,1,Critical Risk,360,1,250.04,4.717735849056604,0
14269,0.9880727087546916,1,Critical Risk,438,1,295.73,18.483125,0
12946,0.9880653960805489,1,Critical Risk,436,1,324.45,16.2225,0
14791,0.9880653960805489,1,Critical Risk,606,1,303.63,15.980526315789474,0
17717,0.988063249230715,1,Critical Risk,420,1,376.92,14.496923076923078,0
17087,0.9880441763400492,1,Critical Risk,737,1,221.53,18.460833333333333,0
13391,0.9880357533455281,1,Critical Risk,203,1,59.8,59.8,0
18089,0.9880319545185189,1,Critical Risk,446,1,343.45,38.16111111111111,0
13987,0.9880284810343951,1,Critical Risk,379,2,682.54,14.837826086956522,21
16290,0.9880075497250855,1,Critical Risk,464,4,1987.7,15.290000000000001,101
16649,0.987999763052934,1,Critical Risk,519,1,306.58,15.328999999999999,0
14053,0.9879983673631848,1,Critical Risk,159,3,110.0,22.0,327
16010,0.9879925638917132,1,Critical Risk,245,11,1724.06,5.766086956521739,165
13339,0.9879913540393737,1,Critical Risk,200,1,860.12,15.928148148148148,0
14637,0.9879845180515625,1,Critical Risk,676,1,106.68,15.24,0
14888,0.9879775897811227,1,Critical Risk,206,1,369.2,18.46,0
15226,0.9879728309590182,1,Critical Risk,310,1,154.41,19.30125,0
17881,0.9879717714313621,1,Critical Risk,303,1,133.35,16.66875,0
14605,0.9879613541893361,1,Critical Risk,373,4,937.16,8.442882882882882,357
13648,0.9879527209253746,1,Critical Risk,399,8,1764.02,16.641698113207546,337
14022,0.9879482623129551,1,Critical Risk,224,2,792.15,16.854255319148937,261
16927,0.9879471007610069,1,Critical Risk,275,2,72.35,24.116666666666664,85
15246,0.9879463136145596,1,Critical Risk,237,3,780.4,15.301960784313724,317
16192,0.987944706813238,1,Critical Risk,735,1,249.3,24.93,0
17118,0.987937240943794,1,Critical Risk,317,1,157.02,15.702000000000002,0
16946,0.9879357199533584,1,Critical Risk,382,5,1222.04,16.293866666666666,264
16579,0.9879299803238031,1,Critical Risk,425,1,295.05,21.075,0
17168,0.9879141169908039,1,Critical Risk,498,1,265.2,13.957894736842105,0
14468,0.9878994399071809,1,Critical Risk,733,1,204.24,17.02,0
16296,0.9878810631198202,1,Critical Risk,625,4,1313.67,17.752297297297297,95
14991,0.9878708414855888,1,Critical Risk,429,1,314.67,14.984285714285715,0
16845,0.9878640124003135,1,Critical Risk,617,1,253.88,12.693999999999999,0
13945,0.987859749968121,1,Critical Risk,394,2,783.35,15.667,85
13122,0.9878596863214653,1,Critical Risk,93,2,922.39,16.77072727272727,146
16324,0.9878546647147379,1,Critical Risk,127,3,428.68,3.6328813559322035,48
16030,0.9878537687293459,1,Critical Risk,309,1,331.24,11.422068965517242,0
17840,0.9878442330683527,1,Critical Risk,443,1,185.72,3.3767272727272726,0
14767,0.9878336137863947,1,Critical Risk,473,1,382.81,21.267222222222223,0
16100,0.9878306458455363,1,Critical Risk,462,1,582.64,15.747027027027027,0
15891,0.9878178060730335,1,Critical Risk,226,1,524.52,8.459999999999999,0
14118,0.9878138533893904,1,Critical Risk,428,1,458.45,30.563333333333333,0
14965,0.9877886973322916,1,Critical Risk,95,2,524.0,6.390243902439025,0
15931,0.987782830975675,1,Critical Risk,427,1,239.9,17.135714285714286,0
14115,0.9877797604680163,1,Critical Risk,501,2,452.27,22.6135,165
17993,0.9877648216770133,1,Critical Risk,616,1,235.19,3.67484375,0
16588,0.9877523271661715,1,Critical Risk,385,4,1271.58,18.16542857142857,188
13355,0.9877393279422089,1,Critical Risk,121,1,572.7,18.4741935483871,0
14611,0.9877374801855268,1,Critical Risk,443,2,604.33,15.90342105263158,154
16510,0.9877323522690942,1,Critical Risk,371,6,2100.0,16.03053435114504,319
14729,0.9877317430615168,1,Critical Risk,373,3,907.38,4.362403846153846,251
16816,0.9877250304910709,1,Critical Risk,102,4,417.06,14.895,254
12763,0.9877242224028443,1,Critical Risk,368,1,640.16,20.005,0
18206,0.9877222315994648,1,Critical Risk,552,1,314.65999999999997,16.561052631578946,0
14394,0.9877169747125387,1,Critical Risk,564,1,93.8,15.633333333333333,0
13874,0.9876847206967345,1,Critical Risk,357,7,1217.6,20.293333333333333,314
13937,0.9876846411129013,1,Critical Risk,168,2,880.13,16.298703703703705,233
15160,0.9876827033353748,1,Critical Risk,356,4,483.07,21.957727272727272,63
18195,0.9876771084009411,1,Critical Risk,386,1,101.16,20.232,0
14943,0.9876771084009411,1,Critical Risk,662,1,107.62,21.524,0
14457,0.9876771084009411,1,Critical Risk,310,1,113.64,28.41,0
12776,0.9876747250892012,1,Critical Risk,667,1,55.5,13.875,0
13506,0.9876654539432902,1,Critical Risk,315,5,1639.2,16.726530612244897,144
14076,0.9876639945031664,1,Critical Risk,128,1,122.47,2.662391304347826,0
17398,0.9876583092662133,1,Critical Risk,114,3,653.38,17.19421052631579,140
13293,0.9876431060478785,1,Critical Risk,391,6,1116.44,15.724507042253522,276
15613,0.9876373514895268,1,Critical Risk,609,1,433.71999999999997,16.063703703703702,0
14989,0.9876334562738776,1,Critical Risk,661,1,342.4,19.022222222222222,0
16867,0.9876323561750457,1,Critical Risk,689,1,76.74000000000001,12.790000000000001,0
13530,0.987630935798532,1,Critical Risk,633,1,402.98,22.387777777777778,0
18266,0.9876284953838314,1,Critical Risk,433,1,251.1,17.935714285714287,0
18182,0.987618108557883,1,Critical Risk,462,1,291.13,29.113,0
18166,0.9876075819494424,1,Critical Risk,623,1,175.5,17.55,0
13191,0.9876025633415694,1,Critical Risk,657,1,164.69,2.79135593220339,0
13387,0.9876025633415694,1,Critical Risk,416,1,189.44,2.595068493150685,0
16456,0.9876012072480325,1,Critical Risk,98,13,5821.91,14.410668316831682,521
13582,0.9875989603659441,1,Critical Risk,389,2,241.68,21.970909090909092,227
18243,0.9875912688901802,1,Critical Risk,413,1,515.78,19.837692307692308,0
14917,0.9875904045029553,1,Critical Risk,596,2,571.59,25.98136363636364,0
17437,0.9875893226492622,1,Critical Risk,529,1,373.17,7.040943396226416,0
16174,0.9875778991161043,1,Critical Risk,125,6,1547.95,25.376229508196722,476
17745,0.9875686278670198,1,Critical Risk,477,2,520.54,19.27925925925926,78
14079,0.9875631625569566,1,Critical Risk,124,1,210.1,19.099999999999998,0
13625,0.9875619968955961,1,Critical Risk,596,1,301.26,14.345714285714285,0
14463,0.9875605269466508,1,Critical Risk,97,3,99.6,33.199999999999996,107
15808,0.9875594897072039,1,Critical Risk,305,21,14792.5,18.039634146341463,431
13424,0.9875552077765911,1,Critical Risk,449,1,572.77,14.31925,0
18111,0.9875317975999565,1,Critical Risk,588,1,405.85,15.031481481481482,0
13783,0.9875240727417034,1,Critical Risk,639,2,84.84,42.42,33
16530,0.9875052484425442,1,Critical Risk,667,1,48.35,16.116666666666667,0
14678,0.9875033674174059,1,Critical Risk,578,1,403.39,16.807916666666667,0
16922,0.9875020691868371,1,Critical Risk,572,1,611.08,5.008852459016394,0
15302,0.9874865161239988,1,Critical Risk,729,1,308.0,20.533333333333335,0
12564,0.9874809080926825,1,Critical Risk,260,1,456.90000000000003,21.75714285714286,0
14274,0.9874677578329931,1,Critical Risk,685,1,256.6,17.10666666666667,0
13604,0.9874608907196739,1,Critical Risk,658,1,451.22,25.067777777777778,0
16032,0.9874594355167386,1,Critical Risk,455,6,1970.45,9.294575471698113,67
13328,0.9874551446924004,1,Critical Risk,315,1,235.68,29.46,0
14206,0.9874508948667975,1,Critical Risk,238,3,1185.01,16.690281690140846,163
17099,0.9874424061626068,1,Critical Risk,532,1,582.17,14.55425,0
12563,0.9874415553612012,1,Critical Risk,408,1,249.24,19.172307692307694,0
17280,0.9874361245322499,1,Critical Risk,437,1,118.86,19.81,0
16061,0.9874309119764473,1,Critical Risk,430,1,89.65,29.883333333333336,0
16623,0.9874238965293779,1,Critical Risk,245,4,885.34,18.068163265306122,346
12561,0.9874200229586181,1,Critical Risk,302,1,238.85,14.928125,0
13967,0.9874165175780373,1,Critical Risk,145,2,166.3,27.71666666666667,250
16297,0.9874163139787078,1,Critical Risk,268,1,301.9,15.094999999999999,0
12511,0.9874155167510326,1,Critical Risk,428,1,2995.2200000000003,15.84772486772487,0
16137,0.9874153165243621,1,Critical Risk,679,1,422.7,15.096428571428572,0
13966,0.9874128022713345,1,Critical Risk,434,1,390.86,17.766363636363636,0
14114,0.9874122775316713,1,Critical Risk,273,7,1274.39,17.457397260273975,332
16785,0.9874071094809851,1,Critical Risk,409,1,533.78,15.250857142857143,0
18286,0.9873902823016288,1,Critical Risk,476,2,1221.58,18.508787878787878,247
17842,0.9873901647135545,1,Critical Risk,601,1,430.69,23.927222222222223,0
18010,0.9873796991474506,1,Critical Risk,256,1,111.2,8.553846153846154,0
16314,0.9873598527873974,1,Critical Risk,389,3,1338.85,22.314166666666665,83
17990,0.9873442231375568,1,Critical Risk,236,6,1174.3600000000001,22.157735849056607,495
16757,0.9872897216479276,1,Critical Risk,318,2,270.48,18.032,90
17273,0.9872890511624434,1,Critical Risk,423,1,141.12,11.76,0
14803,0.9872803964923821,1,Critical Risk,161,3,303.15,7.578749999999999,130
15495,0.9872769787436206,1,Critical Risk,378,1,246.5,12.325,0
12424,0.9872674789747192,1,Critical Risk,162,4,1871.79,23.693544303797466,385
12677,0.987266725234385,1,Critical Risk,554,2,395.1,18.814285714285717,111
12666,0.9872554780373121,1,Critical Risk,393,1,475.58000000000004,19.023200000000003,0
17039,0.9872365296500483,1,Critical Risk,603,1,866.57,25.48735294117647,0
14545,0.9872303696657867,1,Critical Risk,673,1,349.25,15.184782608695652,0
15788,0.9872280539965924,1,Critical Risk,508,1,221.83,15.845,0
17380,0.9872278715033395,1,Critical Risk,433,3,255.0,42.5,100
17161,0.9872275697826578,1,Critical Risk,443,1,856.01,16.46173076923077,0
18159,0.9872260456749283,1,Critical Risk,300,1,354.95,16.134090909090908,0
15731,0.9872116932369298,1,Critical Risk,553,1,125.3,15.6625,0
16335,0.9871686909482809,1,Critical Risk,551,7,2774.0,7.579234972677596,184
13920,0.9871635463208287,1,Critical Risk,431,4,1359.8799999999999,16.78864197530864,130
13730,0.9871620014485666,1,Critical Risk,135,2,752.6,17.50232558139535,25
15015,0.9871495508191438,1,Critical Risk,500,13,2237.52,7.610612244897959,223
14326,0.9871313366636107,1,Critical Risk,241,3,940.98,16.50842105263158,290
14620,0.9871200624363097,1,Critical Risk,205,2,412.78000000000003,15.876153846153848,78
13470,0.9871183954257057,1,Critical Risk,98,2,165.0,16.5,15
13656,0.9871181078993052,1,Critical Risk,164,4,997.25,11.595930232558139,430
16472,0.9871095564956593,1,Critical Risk,433,2,709.65,18.675,163
13072,0.987101828166956,1,Critical Risk,266,1,177.15,25.307142857142857,0
15328,0.9870919250038263,1,Critical Risk,407,1,107.24,13.405,0
12350,0.9870919195728121,1,Critical Risk,309,1,334.40000000000003,19.67058823529412,0
14875,0.9870902167014277,1,Critical Risk,107,3,1513.55,19.915131578947367,334
18275,0.987088095756779,1,Critical Risk,577,2,741.85,39.044736842105266,152
14168,0.9870772087355256,1,Critical Risk,420,2,268.45,19.175,143
12831,0.987073132704152,1,Critical Risk,261,3,451.11,20.505,200
13060,0.9870601631239233,1,Critical Risk,253,1,307.53000000000003,20.502000000000002,0
15209,0.9870591289639676,1,Critical Risk,729,1,178.98000000000002,13.76769230769231,0
15084,0.9870561740017599,1,Critical Risk,379,2,661.58,24.502962962962965,266
16001,0.9870489934800052,1,Critical Risk,380,1,512.59,18.306785714285716,0
15899,0.9870410215874452,1,Critical Risk,368,1,112.5,14.0625,0
18114,0.9870381751191891,1,Critical Risk,289,1,220.1,7.860714285714286,0
17440,0.9870254844593752,1,Critical Risk,156,3,84.42,21.105,90
15381,0.9870160224899979,1,Critical Risk,267,3,379.56,29.196923076923078,272
18193,0.9870128035597395,1,Critical Risk,164,3,1052.05,15.471323529411764,277
14323,0.9870113960661788,1,Critical Risk,114,2,605.0600000000001,16.807222222222222,123
15135,0.9869897561288385,1,Critical Risk,238,2,305.68,15.284,317
13333,0.9869856873605809,1,Critical Risk,410,3,1015.74,18.468,247
15564,0.9869682073867456,1,Critical Risk,462,2,70.74000000000001,17.685000000000002,212
14058,0.9869636205365946,1,Critical Risk,462,2,469.19,19.549583333333334,67
14843,0.9869506971018203,1,Critical Risk,436,1,211.8,23.533333333333335,0
13414,0.9869378346664368,1,Critical Risk,133,5,1181.3400000000001,23.16352941176471,469
13936,0.9869351518844444,1,Critical Risk,179,3,939.6600000000001,15.926440677966102,234
15283,0.9869308533959881,1,Critical Risk,389,3,148.32999999999998,16.481111111111108,127
12707,0.9869222612862818,1,Critical Risk,291,1,535.42,16.731875,0
16606,0.9869151916674584,1,Critical Risk,403,2,357.66,16.257272727272728,30
15776,0.986905144502956,1,Critical Risk,132,1,241.62,13.423333333333334,0
15535,0.9869006386309658,1,Critical Risk,172,6,1087.82,8.118059701492538,275
16608,0.9868852714206625,1,Critical Risk,453,2,1288.72,10.56327868852459,209
15178,0.986883765936556,1,Critical Risk,259,1,40.5,13.5,0
16823,0.9868826324019441,1,Critical Risk,226,7,2260.09,12.914800000000001,510
13574,0.9868798928467879,1,Critical Risk,410,1,421.25,4.089805825242719,0
16273,0.9868747145290995,1,Critical Risk,655,1,259.54,17.302666666666667,0
14202,0.986871132024796,1,Critical Risk,380,3,534.31,21.3724,243
18153,0.9868609572680082,1,Critical Risk,658,1,246.22,14.483529411764707,0
12593,0.9868569580904921,1,Critical Risk,108,3,418.1,19.90952380952381,110
15476,0.9868561237771712,1,Critical Risk,379,4,1339.8600000000001,19.41826086956522,62
13476,0.9868561100990054,1,Critical Risk,178,5,1811.47,17.41798076923077,466
16178,0.9868495857221679,1,Critical Risk,137,2,546.6,22.775000000000002,263
17249,0.986842377737962,1,Critical Risk,428,1,68.03,2.51962962962963,0
13326,0.9868406833867494,1,Critical Risk,431,1,281.76,21.673846153846153,0
16490,0.9868344603354814,1,Critical Risk,435,1,205.41000000000003,15.800769230769232,0
16452,0.9868251723757956,1,Critical Risk,630,2,332.17,18.45388888888889,63
15991,0.9868186938890421,1,Critical Risk,533,1,150.55,25.09166666666667,0
17248,0.9868165464309188,1,Critical Risk,119,2,546.16,4.668034188034188,361
13887,0.9868131001780653,1,Critical Risk,203,1,349.55,18.397368421052633,0
18098,0.9868122554430095,1,Critical Risk,395,1,550.84,6.259545454545455,0
14176,0.9868073742465046,1,Critical Risk,296,5,834.6500000000001,18.547777777777778,83
17501,0.986802935175623,1,Critical Risk,220,2,288.6,16.033333333333335,0
16077,0.9868022645959623,1,Critical Risk,625,1,60.0,60.0,0
18174,0.9868022645959623,1,Critical Risk,603,1,58.5,58.5,0
14036,0.9867946979333808,1,Critical Risk,284,1,626.65,16.49078947368421,0
14891,0.9867870936270942,1,Critical Risk,147,4,1106.73,17.56714285714286,288
16522,0.9867860450394466,1,Critical Risk,435,2,433.36,24.075555555555557,14
16958,0.9867853852091036,1,Critical Risk,434,1,809.44,10.93837837837838,0
12983,0.9867714965578774,1,Critical Risk,597,1,490.08,16.336,0
18250,0.986760136590834,1,Critical Risk,309,1,349.27,16.63190476190476,0
12447,0.9867549568302464,1,Critical Risk,242,1,476.49,18.326538461538462,0
15200,0.9867547940078449,1,Critical Risk,494,1,549.0500000000001,18.30166666666667,0
13981,0.9867511132887898,1,Critical Risk,415,1,331.14,15.05181818181818,0
13907,0.986746447228319,1,Critical Risk,691,1,136.8,34.2,0
14288,0.9867458398946316,1,Critical Risk,212,1,357.0,23.8,0
15995,0.9867381334219738,1,Critical Risk,413,1,630.19,5.729,0
16328,0.9866982179887108,1,Critical Risk,562,1,310.83,19.426875,0
12698,0.9866975977043082,1,Critical Risk,589,1,339.75,21.234375,0
12392,0.9866970961061449,1,Critical Risk,590,1,93.15,18.630000000000003,0
13843,0.9866928715453013,1,Critical Risk,380,1,319.75,17.76388888888889,0
18267,0.9866928715453013,1,Critical Risk,672,1,269.37,15.84529411764706,0
12996,0.9866928715453013,1,Critical Risk,375,1,355.5,16.15909090909091,0
16665,0.9866884858440186,1,Critical Risk,361,1,135.4,15.044444444444444,0
16449,0.98668674015553,1,Critical Risk,197,2,707.69,17.69225,82
14647,0.9866835015961288,1,Critical Risk,200,2,420.97,8.419400000000001,322
12900,0.986681694029929,1,Critical Risk,421,1,340.33000000000004,26.179230769230774,0
13973,0.9866762377491206,1,Critical Risk,286,1,196.7,19.669999999999998,0
16117,0.9866537752213698,1,Critical Risk,189,3,654.4,7.352808988764044,401
15045,0.986646952184475,1,Critical Risk,151,2,141.16,23.526666666666667,105
13295,0.986641927723675,1,Critical Risk,359,4,1101.97,16.44731343283582,217
15396,0.9866329387955203,1,Critical Risk,112,1,220.18,16.936923076923076,0
17781,0.9865675900467253,1,Critical Risk,158,2,98.77,8.979090909090909,93
13855,0.986552553023169,1,Critical Risk,500,4,1215.7,16.884722222222223,230
13140,0.9865367644513964,1,Critical Risk,107,5,1215.68,9.964590163934426,382
14340,0.9865330213423966,1,Critical Risk,218,1,134.7,22.45,0
15090,0.9865328349800977,1,Critical Risk,307,1,381.32,16.57913043478261,0
12769,0.9865261379197504,1,Critical Risk,238,1,736.74,26.312142857142856,0
12975,0.9865122374783282,1,Critical Risk,436,6,1992.69,17.952162162162164,296
14973,0.9865068902490957,1,Critical Risk,106,3,564.45,19.46379310344828,118
14919,0.9865061853316957,1,Critical Risk,538,1,359.35,27.642307692307693,0
17072,0.9865047043239364,1,Critical Risk,624,1,282.05,12.820454545454545,0
14683,0.9865036124512588,1,Critical Risk,587,1,146.56,6.979047619047619,0
16585,0.986466867606017,1,Critical Risk,593,2,341.59000000000003,18.977222222222224,101
16146,0.9864646764615196,1,Critical Risk,203,3,698.58,18.383684210526315,244
15166,0.9864552520342998,1,Critical Risk,467,1,167.16,13.93,0
17142,0.9864516990814037,1,Critical Risk,238,4,1012.25,11.502840909090908,445
13757,0.9864232236624288,1,Critical Risk,674,1,42.55,6.078571428571428,0
13244,0.9864232236624288,1,Critical Risk,92,1,121.74000000000001,4.508888888888889,0
14066,0.9864211244673429,1,Critical Risk,266,1,152.55,21.792857142857144,0
14134,0.9864210474836669,1,Critical Risk,382,15,4303.6900000000005,36.78367521367522,347
17394,0.9864194913740364,1,Critical Risk,218,1,48.349999999999994,16.116666666666664,0
12443,0.9864165479911297,1,Critical Risk,731,1,365.31,18.2655,0
16812,0.9864055791180126,1,Critical Risk,360,4,1941.6000000000001,17.491891891891893,21
18026,0.9864020596784723,1,Critical Risk,500,2,127.95,14.216666666666667,4
17598,0.986397829204975,1,Critical Risk,380,1,95.58000000000001,15.930000000000001,0
17240,0.986393722082118,1,Critical Risk,595,1,130.60000000000002,18.657142857142862,0
16193,0.9863937020503899,1,Critical Risk,236,2,630.4300000000001,16.59026315789474,174
16947,0.9863843046637413,1,Critical Risk,235,5,955.21,18.022830188679247,410
18213,0.9863511067110028,1,Critical Risk,236,1,232.48000000000002,15.498666666666669,0
12543,0.9863349277404396,1,Critical Risk,447,1,768.25,18.73780487804878,0
16378,0.9863240144344588,1,Critical Risk,246,3,362.95,15.780434782608696,63
14450,0.9863183465523534,1,Critical Risk,180,7,1128.44,14.847894736842106,429
12852,0.9863088290522604,1,Critical Risk,294,1,311.55,18.326470588235296,0
12436,0.9863083576987185,1,Critical Risk,99,1,429.01,28.600666666666665,0
15268,0.9863051775837008,1,Critical Risk,478,2,386.2,21.455555555555556,126
14558,0.9863034579481225,1,Critical Risk,653,2,384.3,32.025,77
16727,0.9863004718744282,1,Critical Risk,363,4,1274.82,6.041800947867299,324
15960,0.9862988234251853,1,Critical Risk,373,4,410.95,15.805769230769231,61
12777,0.9862852092232894,1,Critical Risk,457,1,519.45,19.978846153846156,0
13358,0.9862644563409972,1,Critical Risk,268,1,439.03000000000003,15.138965517241381,0
16130,0.9862599912021659,1,Critical Risk,421,4,885.48,16.39777777777778,195
15842,0.9862546755080804,1,Critical Risk,392,2,472.48,19.686666666666667,134
12862,0.9862455263666786,1,Critical Risk,425,2,1008.32,7.581353383458647,69
14358,0.9862413400555409,1,Critical Risk,388,2,400.06,16.0024,38
17649,0.9862402959966825,1,Critical Risk,137,3,1578.89,16.111122448979593,334
14037,0.9862234909282874,1,Critical Risk,175,6,722.2,6.391150442477876,556
18060,0.986204480480918,1,Critical Risk,407,2,1185.46,15.806133333333333,156
17127,0.9861913266460318,1,Critical Risk,428,5,836.4300000000001,24.600882352941177,306
12495,0.9861907344728142,1,Critical Risk,640,1,277.4,17.3375,0
13765,0.9861828250414346,1,Critical Risk,652,1,352.821,20.754176470588238,0
14059,0.986177246439349,1,Critical Risk,266,1,183.6,22.95,0
13839,0.986175887551363,1,Critical Risk,485,1,139.95000000000002,19.992857142857144,0
15147,0.9861611922787435,1,Critical Risk,239,1,535.9,19.848148148148148,0
17891,0.9861574947382316,1,Critical Risk,161,1,203.85999999999999,5.995882352941176,0
15032,0.9861558077314078,1,Critical Risk,255,6,681.15,11.166393442622951,472
16111,0.9861453760238902,1,Critical Risk,427,1,562.48,7.499733333333333,0
18248,0.9861437082524668,1,Critical Risk,122,2,724.12,15.741739130434782,63
16850,0.9861434065957512,1,Critical Risk,333,1,332.41,17.495263157894737,0
18163,0.9861377114769284,1,Critical Risk,583,1,728.84,22.086060606060606,0
16854,0.986109456874949,1,Critical Risk,416,2,1408.96,18.786133333333336,223
14268,0.9861085454736365,1,Critical Risk,470,1,354.85,18.676315789473687,0
14197,0.9861085454736365,1,Critical Risk,410,1,390.05,19.5025,0
13465,0.9861043621500643,1,Critical Risk,445,2,624.52,19.51625,139
15319,0.9861034222590667,1,Critical Risk,283,1,204.5,12.78125,0
14630,0.9860976809962295,1,Critical Risk,483,1,338.65,16.126190476190477,0
14195,0.9860939062978514,1,Critical Risk,251,1,90.8,45.4,0
15876,0.9860939062978514,1,Critical Risk,408,1,99.5,49.75,0
17517,0.9860862590613572,1,Critical Risk,308,1,153.94,13.994545454545454,0
15165,0.9860455248427437,1,Critical Risk,372,1,975.5,18.064814814814813,0
13752,0.9860423376674359,1,Critical Risk,123,7,1515.73,16.124787234042554,403
16195,0.9860408257583814,1,Critical Risk,722,1,323.25,20.203125,0
16462,0.9860278959052874,1,Critical Risk,185,2,68.0,34.0,98
12690,0.9860277046228133,1,Critical Risk,205,1,389.01,24.313125,0
14809,0.9860236481368376,1,Critical Risk,620,2,389.76,24.36,0
16373,0.9860018314420259,1,Critical Risk,381,2,309.49,10.672068965517242,29
15130,0.9859918319177133,1,Critical Risk,169,1,330.11,15.005,0
12760,0.9859918319177133,1,Critical Risk,455,1,347.8,16.561904761904763,0
14694,0.9859918319177133,1,Critical Risk,616,1,244.31,16.287333333333333,0
15155,0.9859918319177133,1,Critical Risk,382,1,383.96999999999997,15.99875,0
16615,0.9859918319177133,1,Critical Risk,625,1,291.5,15.342105263157896,0
15337,0.9859918319177133,1,Critical Risk,410,1,373.02,17.762857142857143,0
17862,0.9859703804663313,1,Critical Risk,323,4,1099.09,10.9909,239
17908,0.9859663474082704,1,Critical Risk,373,5,1411.54,5.095812274368231,351
12675,0.9859646667357044,1,Critical Risk,553,2,874.5,7.808035714285714,24
14225,0.9859568920448349,1,Critical Risk,434,4,1740.38,20.96843373493976,261
16870,0.9859533875492111,1,Critical Risk,468,1,450.16,16.077142857142857,0
15342,0.9859485066771664,1,Critical Risk,129,1,406.09000000000003,16.920416666666668,0
14192,0.9859442966594316,1,Critical Risk,387,1,293.74,20.981428571428573,0
18091,0.9859424720170549,1,Critical Risk,592,1,360.85,14.434000000000001,0
16310,0.9859298555124112,1,Critical Risk,413,2,460.08,16.431428571428572,227
16829,0.985929486764077,1,Critical Risk,156,2,513.32,19.011851851851855,231
17568,0.9859150560315777,1,Critical Risk,632,1,382.79,5.8890769230769235,0
15968,0.9859150560315777,1,Critical Risk,387,1,418.05,4.918235294117647,0
15177,0.9859120260151579,1,Critical Risk,425,1,674.13,28.08875,0
13733,0.9859009371916685,1,Critical Risk,410,2,416.23,14.865357142857144,324
14429,0.985895709772757,1,Critical Risk,403,1,516.28,23.467272727272725,0
12751,0.9858943111910015,1,Critical Risk,444,1,268.27,4.326935483870967,0
16955,0.9858843120055689,1,Critical Risk,184,6,1021.57,19.27490566037736,492
12346,0.9858731294773624,1,Critical Risk,528,11,372.86,11.298787878787879,196
17798,0.9858710675608603,1,Critical Risk,581,1,183.09,3.736530612244898,0
13597,0.9858473332247634,1,Critical Risk,399,2,331.31,20.706875,2
15670,0.9858351377031691,1,Critical Risk,296,2,325.2,17.11578947368421,259
16270,0.9858317606152606,1,Critical Risk,352,1,971.44,18.681538461538462,0
18251,0.985819090631498,1,Critical Risk,717,1,117.34,39.11333333333334,0
12725,0.9858167085148369,1,Critical Risk,370,3,2246.86,17.832222222222224,213
13062,0.9857917290031945,1,Critical Risk,190,1,244.98,24.497999999999998,0
17141,0.9857911531057509,1,Critical Risk,417,4,754.33,4.335229885057472,266
12529,0.9857906604089968,1,Critical Risk,527,1,316.48,15.07047619047619,0
16267,0.9857819403709648,1,Critical Risk,590,1,186.66,26.665714285714284,0
16529,0.9857723971506231,1,Critical Risk,189,4,1910.0,14.921875,340
15120,0.9857397857255212,1,Critical Risk,133,1,358.82,17.086666666666666,0
12729,0.9857338245406838,1,Critical Risk,113,1,453.01,17.423461538461538,0
15585,0.9857218787326175,1,Critical Risk,176,1,455.3,14.687096774193549,0
17023,0.9856870154959253,1,Critical Risk,416,3,800.1800000000001,16.330204081632655,280
18032,0.9856780759762444,1,Critical Risk,333,1,73.5,14.7,0
16346,0.9856705734682304,1,Critical Risk,384,1,224.51,14.967333333333332,0
14850,0.9856237593547674,1,Critical Risk,311,7,1704.31,8.52155,256
13775,0.9856192161922641,1,Critical Risk,590,1,851.0600000000001,14.184333333333335,0
16492,0.9856128852364974,1,Critical Risk,540,1,385.56,16.763478260869565,0
18222,0.9856080982112538,1,Critical Risk,92,1,443.0,23.31578947368421,0
